EventID,LocationID,Species,VoucherNo,ModNo,CovCode,Comments
CUVAWetlnd2023Sep12,CUVAWetlnd293,Quercus alba,,2,3,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Rhamnus cathartica,,2,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Rhamnus frangula,,1,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Rhamnus frangula,,2,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Rhamnus frangula,,4,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Rosa multiflora,,1,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Rosa multiflora,,2,5,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Rosa multiflora,,3,4,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Rosa multiflora,,4,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Rubus occidentalis,,2,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Rubus pensilvanicus,,1,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Rubus pensilvanicus,,3,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Rubus pensilvanicus,,4,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Rudbeckia hirta,,2,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Rudbeckia hirta,,3,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Rumex obtusifolius,,2,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Salix fragilis,,3,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Salix fragilis,,4,3,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Salix nigra,,1,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Salix nigra,,2,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Salix nigra,,3,5,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Salix nigra,,4,3,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Schedonorus arundinaceus,,1,5,Festuca arundinacea
CUVAWetlnd2023Sep12,CUVAWetlnd293,Scirpus atrovirens,,1,3,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Scirpus atrovirens,,2,3,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Scirpus atrovirens,,3,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Scirpus atrovirens,,4,3,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Scirpus cyperinus,,1,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Scirpus cyperinus,,4,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Setaria parviflora,,2,2,Foxtail voucher
CUVAWetlnd2023Sep12,CUVAWetlnd293,Setaria parviflora,,4,2,Foxtail
CUVAWetlnd2023Sep12,CUVAWetlnd293,Sisyrinchium angustifolium,,1,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Solidago altissima,,1,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Solidago altissima,,2,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Solidago altissima,,3,4,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Solidago altissima,,4,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Solidago gigantea,,1,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Solidago gigantea,,2,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Solidago gigantea,,4,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Sorghastrum nutans,,1,5,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Sorghastrum nutans,,2,5,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Sorghastrum nutans,,3,4,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Sorghastrum nutans,,4,6,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Stachys sp.,,1,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Symphyotrichum lateriflorum,,1,3,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Symphyotrichum lateriflorum,,2,3,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Symphyotrichum lateriflorum,,3,3,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Symphyotrichum lateriflorum,,4,4,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Symphyotrichum novae-angliae,,1,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Symphyotrichum novae-angliae,,2,3,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Symphyotrichum novae-angliae,,3,3,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Symphyotrichum novae-angliae,,4,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Symphyotrichum prenanthoides,,1,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Symphyotrichum prenanthoides,,4,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Taraxacum officinale,,1,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Taraxacum officinale,,2,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Taraxacum officinale,,4,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Torilis arvensis,,2,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Toxicodendron radicans,,2,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Trifolium pratense,,4,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Tussilago farfara,,1,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Tussilago farfara,,2,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Tussilago farfara,,4,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Typha x glauca,,1,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Ulmus americana,,1,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Ulmus americana,,2,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Verbena hastata,,1,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Verbena hastata,,2,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Verbena hastata,,4,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Verbena urticifolia,,1,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Verbena urticifolia,,2,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Verbena urticifolia,,3,3,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Verbena urticifolia,,4,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Verbesina alternifolia,,1,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Verbesina alternifolia,,2,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Verbesina alternifolia,,3,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Vernonia gigantea,,1,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Vernonia gigantea,,2,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Vernonia gigantea,,3,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Vernonia gigantea,,4,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Vicia tetrasperma,,4,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Vitis riparia,,1,2,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Vitis riparia,,2,3,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Vitis riparia,,3,3,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Xanthium strumarium,,1,3,
CUVAWetlnd2023Sep12,CUVAWetlnd293,Xanthium strumarium,,4,3,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Apios americana,,1,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Apocynum cannabinum,,1,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Apocynum cannabinum,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Apocynum cannabinum,,4,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Barbarea vulgaris,,2,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Carex plantaginea,,2,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Carex vulpinoidea,,1,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Carex vulpinoidea,,2,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Carex vulpinoidea,,4,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Carya cordiformis,,2,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Carya cordiformis,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Carya ovata,,4,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Clematis virginiana,,2,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Conyza canadensis,,1,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Conyza canadensis,,2,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Conyza canadensis,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Cornus drummondii,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Cornus sp.,,2,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Elymus virginicus,,1,5,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Elymus virginicus,,2,6,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Elymus virginicus,,3,5,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Epilobium coloratum,,2,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Epilobium coloratum,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Epilobium parviflorum,,1,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Epilobium parviflorum,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Erechtites hieracifolia,,2,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Eupatorium rugosum,,2,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Galium aparine,,2,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Hackelia virginiana,,1,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Hackelia virginiana,,2,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Hackelia virginiana,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Hackelia virginiana,,4,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Impatiens capensis,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Impatiens capensis,,4,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Juglans nigra,,2,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Juglans nigra,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Juglans nigra,,4,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Juncus anthelatus,,4,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Juncus effusus,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Ligustrum vulgare,,2,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Ligustrum vulgare,,4,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Ligustrum vulgare,,1,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Lonicera maackii,,1,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Lonicera maackii,,2,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Lonicera maackii,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Lythrum salicaria,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Microstegium vimineum,,1,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Microstegium vimineum,,2,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Oxalis stricta,,1,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Oxalis stricta,,2,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Oxalis stricta,,4,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Parthenocissus quinquefolia,,4,3,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Phragmites australis ssp. Australis,,1,8,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Phragmites australis ssp. Australis,,3,7,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Phragmites australis ssp. Australis,,4,8,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Poa compressa,,1,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Poa compressa,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Prunus serotina,,2,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Prunus serotina,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Prunus serotina,,4,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Quercus rubra,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Rhamnus cathartica,,2,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Rhamnus cathartica,,4,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Rhamnus frangula,,1,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Rhamnus frangula,,2,3,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Rhamnus frangula,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Rhamnus frangula,,4,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Rosa multiflora,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Rosa multiflora,,4,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Rubus pensilvanicus,,2,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Rubus pensilvanicus,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Rubus pensilvanicus,,4,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Sanicula canadensis,,2,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Solanum dulcamara,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Solidago altissima,,1,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Solidago altissima,,2,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Solidago altissima,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Solidago altissima,,4,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Symphyotrichum lateriflorum,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Teucrium canadense,,2,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Toxicodendron radicans,,1,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Toxicodendron radicans,,2,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Trifolium sp.,,4,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Typha x glauca,,4,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Verbena urticifolia,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Vitis riparia,,1,6,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Vitis riparia,,3,4,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Vitis riparia,,4,5,
CUVAWetlnd2023Sep13,CUVAWetlnd292,Monocot sp. 1,,3,2,Monocot 1 - sonchus
CUVAWetlnd2023Sep13,CUVAWetlnd292,Lapsana communis,,3,2,Lapsana communis
CUVAWetlnd2023Sep13,CUVAWetlnd294,Cardamine pratensis,,1,3,Pratensis
CUVAWetlnd2023Sep13,CUVAWetlnd294,Cardamine pratensis,,3,3,Pratensis
CUVAWetlnd2023Sep13,CUVAWetlnd294,Cardamine pratensis,,4,3,Pratensis
CUVAWetlnd2023Sep13,CUVAWetlnd294,Cirsium arvense,,1,9,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Cirsium arvense,,2,6,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Cirsium arvense,,3,5,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Cirsium arvense,,4,6,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Cornus drummondii,,1,2,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Cornus drummondii,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Cornus drummondii,,4,2,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Dipsacus fullonum,,1,2,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Epilobium coloratum,,1,3,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Epilobium coloratum,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Epilobium coloratum,,4,2,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Epilobium parviflorum,,1,4,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Epilobium parviflorum,,3,3,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Epilobium parviflorum,,4,2,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Erechtites hieracifolia,,2,6,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Erechtites hieracifolia,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Erechtites hieracifolia,,4,3,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Galium asprellum,,1,3,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Galium asprellum,,4,2,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Hackelia virginiana,,4,2,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Impatiens capensis,,2,2,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Impatiens capensis,,4,2,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Lonicera japonica,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Phragmites australis ssp. Australis,,1,5,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Phragmites australis ssp. Australis,,2,9,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Phragmites australis ssp. Australis,,3,10,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Phragmites australis ssp. Australis,,4,8,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Rhamnus frangula,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Rubus pensilvanicus,,4,2,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Solanum dulcamara,,2,3,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Solanum dulcamara,,3,3,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Solanum dulcamara,,4,2,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Solidago altissima,,1,2,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Solidago gigantea,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Symphyotrichum lanceolatum,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Toxicodendron radicans,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Verbena urticifolia,,3,2,
CUVAWetlnd2023Sep13,CUVAWetlnd294,Vitis riparia,,4,2,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Agrimonia parviflora,,1,2,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Carex vulpinoidea,,2,3,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Cirsium arvense,,1,7,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Cirsium arvense,,2,7,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Cirsium arvense,,3,7,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Cirsium arvense,,4,7,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Dipsacus fullonum,,2,2,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Epilobium coloratum,,1,3,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Epilobium coloratum,,2,4,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Epilobium coloratum,,3,3,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Epilobium coloratum,,4,2,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Epilobium parviflorum,,2,4,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Epilobium parviflorum,,3,4,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Erechtites hieracifolia,,1,6,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Erechtites hieracifolia,,2,3,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Erigeron sp.,,2,2,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Galium tinctorium,,2,2,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Hackelia virginiana,,2,2,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Hackelia virginiana,,3,2,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Impatiens capensis,,1,2,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Lythrum salicaria,,1,4,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Lythrum salicaria,,2,6,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Lythrum salicaria,,3,7,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Lythrum salicaria,,4,5,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Parthenocissus quinquefolia,,2,2,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Phalaris arundinacea,,2,8,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Phalaris arundinacea,,3,9,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Phalaris arundinacea,,4,9,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Rosa multiflora,,2,2,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Rubus occidentalis,,1,2,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Rubus pensilvanicus,,3,2,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Scirpus atrovirens,,1,2,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Scirpus atrovirens,,2,2,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Scirpus cyperinus,,2,3,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Scirpus cyperinus,,3,4,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Scirpus cyperinus,,4,3,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Solanum dulcamara,,4,2,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Typha angustifolia,,4,2,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Typha minima,,2,3,Typha minima
CUVAWetlnd2023Sep11,CUVAWetlnd295,Typha minima,,3,6,Typha minima
CUVAWetlnd2023Sep11,CUVAWetlnd295,Typha minima,,4,4,Typha x minima
CUVAWetlnd2023Sep11,CUVAWetlnd295,Typha x glauca,,1,5,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Typha x glauca,,2,4,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Typha x glauca,,3,2,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Typha x glauca,,4,5,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Vitis riparia,,2,2,
CUVAWetlnd2023Sep11,CUVAWetlnd295,Vitis riparia,,3,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Acer saccharum,,3,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Arisaema triphyllum subsp. triphyllum,,2,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Bidens frondosa,,2,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Bidens frondosa,,3,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Bidens frondosa,,8,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Bidens frondosa,,9,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Boehmeria cylindrica,,2,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Boehmeria cylindrica,,8,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Boehmeria cylindrica,,9,4,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Carex crinita var. crinita,,2,5,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Carex crinita var. crinita,,3,5,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Carex crinita var. crinita,,8,3,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Carex crinita var. crinita,,9,5,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Carex debilis var. debilis,,2,3,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Carex debilis var. debilis,,3,3,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Carex intumescens,,2,6,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Carex intumescens,,3,7,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Carex intumescens,,8,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Carex intumescens,,9,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Carex lurida,,8,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Carex seorsa,,2,6,Seorsa (ligule)
CUVAWetlnd2023Sep05,CUVAWetlnd155,Carex seorsa,,3,6,Seorsa
CUVAWetlnd2023Sep05,CUVAWetlnd155,Carex seorsa,,8,6,Seorsa
CUVAWetlnd2023Sep05,CUVAWetlnd155,Carex seorsa,,9,4,Seorsa
CUVAWetlnd2023Sep05,CUVAWetlnd155,Carex sp. 1,,3,2,Vouchered small
CUVAWetlnd2023Sep05,CUVAWetlnd155,Carex tribuloides,,9,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Carex vulpinoidea,,2,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Carya ovata,,3,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Cephalanthus occidentalis,,2,4,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Cephalanthus occidentalis,,3,4,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Cephalanthus occidentalis,,8,7,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Cephalanthus occidentalis,,9,9,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Cinna arundinacea,,2,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Cinna arundinacea,,3,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Cinna arundinacea,,9,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Crataegus sp.,,8,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Dryopteris carthusiana,,8,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Dryopteris carthusiana,,9,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Fagus grandifolia,,8,3,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Fraxinus pennsylvanica,,2,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Fraxinus pennsylvanica,,3,3,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Galium tinctorium,,2,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Galium tinctorium,,3,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Hackelia virginiana,,3,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Leersia virginica,,8,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Leersia virginica,,9,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Ludwigia palustris,,8,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Lycopus uniflorus,,2,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Lycopus uniflorus,,3,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Lycopus uniflorus,,8,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Lycopus uniflorus,,9,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Moss sp. 1,,2,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Moss sp. 1,,3,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Moss sp. 1,,8,4,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Moss sp. 1,,9,6,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Osmunda cinnamomea,,2,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,Phytolacca americana,,9,3,
