ObjectID,GlobalID,WoodyModule,WoodySpecies,DiameterClassRange,Count,ParentGlobalID,CreationDate,Creator,EditDate,Editor,WoodySiteName,Shrub Clump,D0to1,D1to2_5,D2_5to5,D5to10,D10to15,D15to20,D20to25,D25to30,D30to35,D35to40,Dgt40,Dgt40_1,Dgt40_2,Dgt40_3,Dgt40_4,Dgt40_5
919,083d14bb-5cf3-4248-8a09-5848f339dfaf,5,Rhamnus frangula,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,6,3,,,,,,,,,,,,,,
920,f33ba482-7fb1-4a50-a17b-eadd478b8c50,5,Malus toringo,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,2,,,,,,,,,,,,,,,
921,055db3f8-fd82-4957-8ad6-c334199f0c02,5,Catalpa speciosa,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,1,1,,,,,,,,,,,,,,
922,b7df2236-1dbf-40c3-a3d1-dfdf154c7dc5,5,Lindera benzoin,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,1,,,,,,,,,,,,,,,
923,bbb475ab-2f77-4c6f-a0a7-3cc8ea19e7dc,5,Amorpha fruticosa,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,1,3,1,,,,,,,,,,,,,,
924,1d4aee7d-1928-4e19-b43c-0aed7e583db8,5,Ligustrum vulgare,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,2,,1,,,,,,,,,,,,,,
925,7879c8fc-7e39-4b50-a38c-905fa4e53263,5,Elaeagnus umbellata,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,3,,,2,,,,,,,,,,,,,
926,23a9af9a-1867-4422-b3a8-9459d332070d,6,Cornus drummondii,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,31,20,,,,,,,,,,,,,,
927,88473ed1-0388-4591-be6f-f40c47909ba1,6,Rhamnus frangula,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,12,4,,,,,,,,,,,,,,
928,5d00e31f-0758-43f9-85c4-890f2142e69f,6,Rosa multiflora,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,27,3,5,,,,,,,,,,,,,,
929,df5c8cd9-0430-47a3-b5c0-ef1b4b91d266,6,Amorpha fruticosa,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,3,5,6,,,,,,,,,,,,,,
930,1bdb5217-9523-4f05-8248-c4c3b4a395c8,6,Fraxinus pennsylvanica,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,15,2,,,,,,,,,,,,,,
931,c3ee3443-e778-4560-9c86-7e4d9050dcd8,6,Ligustrum vulgare,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,5,1,3,,,,,,,,,,,,,,
932,7ba168c3-1004-40fd-90be-60ee80424221,6,Acer negundo,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,1,,,,,,,,,,,,,,,,
933,1e857f36-0b2a-490b-ba45-c03e684a2ae8,6,Berberis thunbergii,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,1,,,,,,,,,,,,,,,,
934,ce74ba11-d5ec-4271-a6af-70fc14a12bab,6,Elaeagnus umbellata,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,1,,1,,,,,,,,,,,,,,
935,15aad55a-1e2f-4c4f-aaf2-ca7791ca84bf,6,Standing dead,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,1,1,,,,1,,1,,,,,,,,,
936,14c687f4-d3c6-4fb6-8c54-2212bee6403a,6,Ulmus americana,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,1,,,,,,,,,,,,,,,
937,a595bda7-133a-482e-86e6-b44489555237,6,Toxicodendron radicans,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,3,,,,,,,,,,,,,,,
938,aba56998-c8d0-4f11-9170-626bffc7ee2c,6,Platanus occidentalis,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,,,,,,1,,,,,,,,,,
939,cebc40cc-c1e5-4a06-92e7-fa32ed165973,6,Vitis riparia,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,1,,,,,,,,,,,,,,,
940,c4711987-c600-4ad0-b1b3-c789e564870e,7,Fraxinus pennsylvanica,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,65,10,,,,,,,,,,,,,,
941,35b58958-5b00-4696-b04d-b403543a9098,7,Ligustrum vulgare,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,12,1,8,,,,,,,,,,,,,,
942,e7ac07aa-fd48-4bd6-a56e-27e27dac52b1,7,Cornus drummondii,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,1,40,2,,,,,,,,,,,,,,
943,a7987656-380a-4b85-a22c-d42c475278ef,7,Crataegus crus-galli,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,2,,,,,,,,,,,,,,,
944,e45f14be-d642-4ad4-942f-bdc8625aae2f,7,Rhamnus frangula,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,21,4,,,,,,,,,,,,,,
945,e2a48b12-34ad-4d35-a33d-d9f9e54110bc,7,Rosa multiflora,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,26,5,6,,,,,,,,,,,,,,
946,bdefef41-6322-44c4-b414-978ae4c070cf,7,Amorpha fruticosa,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,3,3,1,,,,,,,,,,,,,,
947,120eece2-8d95-4336-95e2-4680d610a5bc,7,Cornus obliqua,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,1,,,,,,,,,,,,,,,
948,50e2f484-ff32-4ef2-b09b-3ff1aff1f4c9,7,Standing dead,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,1,1,,,,,,,,,,,,,,,
949,ce0beb98-2974-49a0-9b9d-18420e812c53,7,Lindera benzoin,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,1,,,,,,,,,,,,,,,
950,1ad8aee6-e039-4162-8cd4-5f89f42d41c0,7,Elaeagnus umbellata,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,2,,4,,,,,,,,,,,,,,
951,9b1de667-c508-4aaf-bd7e-adfe1c5330fc,7,Toxicodendron radicans,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,2,,,,,,,,,,,,,,,
952,1dd3a800-aa82-4ca8-a93f-cbc906d49d65,7,Populus deltoides,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,,,,,,,,1,,,2,49.9,61.5,,,
953,11f80311-138b-45de-85d9-fdea84394e29,7,Lonicera maackii,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,2,,,1,,,,,,,,,,,,,
954,5c89edbd-30fb-4479-b78b-2ade18f3059c,7,Vitis riparia,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,,,,,,,,,,,,,,,,
955,8d22fbbd-d614-4f1b-8962-cbf6cffa20bb,8,Cornus drummondii,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,63,11,,,,,,,,,,,,,,
956,f6293a11-a850-4864-b926-3c5913e722e1,8,Fraxinus pennsylvanica,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,1,75,18,,,,,,,,,,,,,,
957,525564b4-974c-4744-885e-90b3a0f13e18,8,Rosa multiflora,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,18,5,1,,,,,,,,,,,,,,
958,1c13f6f8-8170-4ae0-8940-4fa1fdc53f02,8,Elaeagnus umbellata,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,2,,2,,,,,,,,,,,,,,
959,152cb19a-69fa-4430-8848-e5c083d9e5dc,8,Ligustrum vulgare,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,14,7,7,,,,,,,,,,,,,,
960,81f2f4c4-eeab-417a-acaf-dae2af3390ec,8,Rhamnus frangula,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,16,8,,,,,,,,,,,,,,
961,8f399e89-aa22-40e7-8d24-55fe5620fa1f,8,Lindera benzoin,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,3,4,,,,,,,,,,,,,,,
962,14608ea7-6216-4424-9117-334873dbaf39,8,Amorpha fruticosa,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,1,1,1,,,,,,,,,,,,,,
963,4a1943b9-e6ec-4a9c-9e5a-81f204a9db0a,8,Toxicodendron radicans,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,21,2,1,,,,,,,,,,,,,
964,8788fa8f-4318-4c95-a93c-4afec78448ce,8,Populus deltoides,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,,,,,,,,,,,3,44.3,41.6,42.3,,
965,23a4c925-cb86-4f7d-95e6-a03532f253e3,8,Crataegus crus-galli,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,1,1,,,,,,,,,,,,,,
966,6196ea08-c4d0-4ea0-a96a-2645ab1627a7,8,Standing dead,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,2,2,,,,,,,1,,,,,,,,
967,9c84c094-296c-471c-84aa-f215abaee956,8,Carya ovata,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,1,,,,,,,,,,,,,,,
968,baaec7eb-5148-4b33-beae-b84784561064,9,Populus deltoides,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,,,,,,,,1,,1,1,57.2,,,,
969,2e132ad3-0e81-4c69-9fba-98c3f8833500,9,Fraxinus pennsylvanica,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,86,5,,,,,,,,,,,,,,
970,1b113a01-fee4-4856-a155-b18be8548169,9,Cornus drummondii,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,3,53,4,1,,,,,,,,,,,,,
971,f92b0fd6-c98e-4926-930d-fa7a123d3cd9,9,Ligustrum vulgare,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,59,14,14,,,,,,,,,,,,,,
972,3e7ca2c4-ebe6-4674-a034-9bececc163a1,9,Toxicodendron radicans,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,3,,,,,,,,,,,,,,,
973,7031cf76-c7ab-4426-9aef-6f9207d66e93,9,Crataegus crus-galli,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,1,1,,,,,,,,,,,,,,,
974,4c1a8472-b3e7-4a58-b425-df9f62816adc,9,Standing dead,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,1,,,,,,,,,,,,,,,,
975,d6d90931-507c-4d77-b27a-e09f2a3d7f9d,9,Rosa multiflora,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,7,4,2,,,,,,,,,,,,,,
976,c28217ba-404e-423c-a0a4-a1f61302d037,9,Malus toringo,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,1,,,,,,,,,,,,,,,
977,d8015380-1478-4520-9470-159332b5ee33,9,Rhamnus frangula,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,11,,,,,,,,,,,,,,,
978,3d56afe6-29aa-4810-a749-be194eff4cdb,9,Viburnum lentago,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,1,,,,,,,,,,,,,,,
979,b8ff6af0-83cd-48c8-8627-df53e54f25bc,9,Lonicera morrowii,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,1,1,,,,,,,,,,,,,,,
980,edda292c-9064-4931-b0b6-50a282e98b34,9,Lindera benzoin,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,1,,,,,,,,,,,,,,,,
981,5dd5877d-8501-4de0-b0f0-829f3fcefbfa,9,Ulmus americana,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,,,,,,1,,,,,,,,,,
982,614d5f7d-5c3f-4d4f-8a1b-62d087cb6a7b,9,Quercus bicolor,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,1,,,,,,,,,,,,,,,
983,1a0326f3-c91f-427e-9bb8-e012e75adf70,9,Platanus occidentalis,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,,,,,,,1,,,,,,,,,
984,25e160ca-55da-4530-9fc3-2d82b8461b00,10,Ligustrum vulgare,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,10,8,1,,,,,,,,,,,,,,
985,b59a83bc-e368-4180-9b4e-66e7038575b6,10,Fraxinus pennsylvanica,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,1,53,14,,,,,,,,,,,,,,
986,5644488b-718a-4114-b516-b9296f24213f,10,Rosa multiflora,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,5,1,2,,,,,,,,,,,,,,
987,480ae1df-f0cc-4555-92f7-97bf8a5e8b00,10,Rhamnus frangula,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,10,5,,,,,,,,,,,,,,
988,b706bf3c-c56e-462f-afda-3bf11ebb4c51,10,Populus deltoides,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,,,,,,,,,,,2,45.3,45.3,,,
989,aa796e31-d28b-4ff7-a553-edcebf5280d1,10,Ulmus americana,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,,,,,,2,1,,,,,,,,,
990,fb94c122-3669-4649-bc02-0ef3500c8f4a,10,Cornus drummondii,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,17,,,,,,,,,,,,,,,
991,88ddee51-13f3-44fc-95a2-c56499d995f1,10,Standing dead,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,1,,,,,,,,,1,,,,,,,
992,bb35dc51-01a8-4f6b-bce1-8497dd21fce1,10,Toxicodendron radicans,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,1,,,,,,,,,,,,,,,
993,81f03b0d-7da8-4a9a-8450-ad7193ed3d1b,10,Platanus occidentalis,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,,,,,1,,,,,,,,,,,
994,5221817a-78ea-4864-90a1-d586ed194cfa,10,Crataegus crus-galli,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:41,dmarcum@nps.gov_nps,9/13/2023 18:41,dmarcum@nps.gov_nps,526SB2,,1,,,,,,,,,,,,,,,
995,5ba5c683-71b7-42ed-b991-3a520402db68,1,Amorpha fruticosa,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:43,dmarcum@nps.gov_nps,9/13/2023 18:43,dmarcum@nps.gov_nps,526SB2,,6,1,,,,,,,,,,,,,,
996,f89d842d-5c82-4681-ac0e-d8fdf30e332c,2,Amorpha fruticosa,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:43,dmarcum@nps.gov_nps,9/13/2023 18:43,dmarcum@nps.gov_nps,526SB2,,,1,,,,,,,,,,,,,,
997,a3ede6c4-6141-4ef9-b06e-3c92f7f8bda8,4,Amorpha fruticosa,,,1d2e4dd7-3699-4746-971e-59337e21bd69,9/13/2023 18:43,dmarcum@nps.gov_nps,9/13/2023 18:43,dmarcum@nps.gov_nps,526SB2,,,2,,,,,,,,,,,,,,
998,1afb443a-78e2-4b05-94f4-62fe30d43a44,1,Cephalanthus occidentalis,,,2dfa3bab-74ff-419a-b3bd-5e22daa227eb,9/14/2023 16:05,dmarcum@nps.gov_nps,9/14/2023 16:05,dmarcum@nps.gov_nps,124,26,10,1,7,1,,,,,,,,,,,,
999,5a439cdc-4f3e-4be2-8c20-9020ac77108e,1,Standing dead,,,2dfa3bab-74ff-419a-b3bd-5e22daa227eb,9/14/2023 16:05,dmarcum@nps.gov_nps,9/14/2023 16:05,dmarcum@nps.gov_nps,124,4,1,4,1,,,,,,,,,,,,,
1000,2b566b28-c2e4-43f4-895c-3bccaabf228c,2,Cephalanthus occidentalis,,,2dfa3bab-74ff-419a-b3bd-5e22daa227eb,9/14/2023 16:05,dmarcum@nps.gov_nps,9/14/2023 16:05,dmarcum@nps.gov_nps,124,44,1,1,3,1,,,,,,,,,,,,
1001,cb661ec4-f96c-4d06-a43b-ec533edd7bed,2,Standing dead,,,2dfa3bab-74ff-419a-b3bd-5e22daa227eb,9/14/2023 16:05,dmarcum@nps.gov_nps,9/14/2023 16:05,dmarcum@nps.gov_nps,124,3,2,1,1,,,1,,,,,,,,,,
1002,264bf829-63ca-4b1e-889e-e906ab92046a,2,Quercus alba,,,2dfa3bab-74ff-419a-b3bd-5e22daa227eb,9/14/2023 16:05,dmarcum@nps.gov_nps,9/14/2023 16:05,dmarcum@nps.gov_nps,124,,,,,,,,,1,,,,,,,,
1003,0ed58f40-6637-4161-898b-cc6598e16c54,2,Cephalanthus occidentalis,,,2dfa3bab-74ff-419a-b3bd-5e22daa227eb,9/14/2023 16:05,dmarcum@nps.gov_nps,9/14/2023 16:05,dmarcum@nps.gov_nps,124,46,1,,1,,,,,,,,,,,,,
1004,c12cde20-cd59-4b1c-84e5-9e8da0eb4ab3,3,Standing dead,,,2dfa3bab-74ff-419a-b3bd-5e22daa227eb,9/14/2023 16:05,dmarcum@nps.gov_nps,9/14/2023 16:05,dmarcum@nps.gov_nps,124,3,,,,,,,,,,,,,,,,
1005,97a01644-5deb-4ff0-9e9b-000ecc5da746,4,Cephalanthus occidentalis,,,2dfa3bab-74ff-419a-b3bd-5e22daa227eb,9/14/2023 16:05,dmarcum@nps.gov_nps,9/14/2023 16:05,dmarcum@nps.gov_nps,124,24,2,,,,,,,,,,,,,,,
1006,b9d4d048-9c6c-44cc-bf11-3003bf6771f7,4,Standing dead,,,2dfa3bab-74ff-419a-b3bd-5e22daa227eb,9/14/2023 16:05,dmarcum@nps.gov_nps,9/14/2023 16:05,dmarcum@nps.gov_nps,124,,,1,,,,,,,,,,,,,,
1007,db2c5555-7cdd-433e-9be1-1294e2ff838b,1,Cornus obliqua,,,cf180d12-bfe8-4b45-a3e8-74ffed67f317,9/18/2023 19:41,dmarcum@nps.gov_nps,9/18/2023 19:41,dmarcum@nps.gov_nps,1079RS2,,3,,,,,,,,,,,,,,,
1008,884d16ee-2342-4599-a47f-488769d48f9b,1,Rosa multiflora,,,0e0f4de3-9eab-4cfb-a52e-0d3df17736fc,9/18/2023 19:41,dmarcum@nps.gov_nps,9/18/2023 19:41,dmarcum@nps.gov_nps,977FP5,12,4,,,,,,,,,,,,,,,
1009,065bf4e1-3c49-4ecb-bb3e-0047e64eea32,1,Fraxinus pennsylvanica,,,0e0f4de3-9eab-4cfb-a52e-0d3df17736fc,9/18/2023 19:41,dmarcum@nps.gov_nps,9/18/2023 19:41,dmarcum@nps.gov_nps,977FP5,,4,,,,,,,,,,,,,,,
1010,0b7abced-982d-4ebc-be3c-0afd5ceb0460,1,Ligustrum vulgare,,,0e0f4de3-9eab-4cfb-a52e-0d3df17736fc,9/18/2023 19:41,dmarcum@nps.gov_nps,9/18/2023 19:41,dmarcum@nps.gov_nps,977FP5,1,1,1,,,,,,,,,,,,,,
1011,89921f29-67a4-4f3c-9332-093a9933d41b,1,Platanus occidentalis,,,0e0f4de3-9eab-4cfb-a52e-0d3df17736fc,9/18/2023 19:41,dmarcum@nps.gov_nps,9/18/2023 19:41,dmarcum@nps.gov_nps,977FP5,1,2,,1,,,,,,,,,,,,,
1012,cbca7406-32bb-47ee-b53b-48cc187186d1,1,Standing dead,,,0e0f4de3-9eab-4cfb-a52e-0d3df17736fc,9/18/2023 19:41,dmarcum@nps.gov_nps,9/18/2023 19:41,dmarcum@nps.gov_nps,977FP5,,1,1,,,,,,,,,,,,,,
1013,994809ba-6ff3-454e-9b5a-7ecc12da9d2d,1,Rosa setigera,,,0e0f4de3-9eab-4cfb-a52e-0d3df17736fc,9/18/2023 19:41,dmarcum@nps.gov_nps,9/18/2023 19:41,dmarcum@nps.gov_nps,977FP5,1,,,,,,,,,,,,,,,,
