EventID,LocationID,Module_No,Scientific_Name,DiamID,Count
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Salix exigua,C1,22
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Salix exigua,C2,45
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Salix exigua,C3,3
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Cornus obliqua,C0,10
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Cornus obliqua,C1,44
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Cornus obliqua,C2,5
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Standing dead,C0,17
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Standing dead,C1,11
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Standing dead,C2,20
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Standing dead,C3,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Viburnum dentatum,C0,8
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Viburnum dentatum,C1,11
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Viburnum dentatum,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Rosa multiflora,C0,3
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Rosa multiflora,C1,4
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Rosa multiflora,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Lonicera morrowii,C0,2
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Lonicera morrowii,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Ligustrum vulgare,C0,4
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Ligustrum vulgare,C1,4
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Ligustrum vulgare,C2,2
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Viburnum opulus var. opulus,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Viburnum opulus var. opulus,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Viburnum opulus var. opulus,C2,2
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Malus toringo,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Parthenocissus quinquefolia,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Toxicodendron radicans,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Rhamnus frangula,C1,4
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Lindera benzoin,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,4,Platanus occidentalis,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,1,Rosa multiflora,C0,9
CUVAWetlnd2023Aug25,CUVAWetlnd135,1,Rosa multiflora,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,1,Ligustrum vulgare,C0,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,1,Ligustrum vulgare,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,1,Fraxinus pennsylvanica,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,1,Malus toringo,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,1,Quercus macrocarpa,C8,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,1,Toxicodendron radicans,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,2,Rosa multiflora,C0,16
CUVAWetlnd2023Aug25,CUVAWetlnd135,2,Rosa multiflora,C1,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,2,Rosa multiflora,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,2,Fraxinus pennsylvanica,C1,14
CUVAWetlnd2023Aug25,CUVAWetlnd135,2,Fraxinus pennsylvanica,C2,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,2,Cornus racemosa,C3,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,2,Quercus macrocarpa,C5,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,2,Quercus macrocarpa,C6,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,2,Ligustrum vulgare,C0,6
CUVAWetlnd2023Aug25,CUVAWetlnd135,2,Ligustrum vulgare,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,2,Pyrus malus,C4,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,2,Lonicera maackii,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,2,Standing dead,C0,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,2,Crataegus punctata,C2,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,2,Crataegus coccinea,C4,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,3,Lonicera morrowii,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,3,Fraxinus pennsylvanica,C5,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,3,Pyrus malus,C3,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,3,Pyrus malus,C4,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,3,Ligustrum vulgare,C0,40
CUVAWetlnd2023Aug25,CUVAWetlnd135,3,Ligustrum vulgare,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,3,Rosa multiflora,C0,7
CUVAWetlnd2023Aug25,CUVAWetlnd135,3,Rosa multiflora,C1,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,3,Quercus macrocarpa,C3,6
CUVAWetlnd2023Aug25,CUVAWetlnd135,3,Quercus macrocarpa,C4,5
CUVAWetlnd2023Aug25,CUVAWetlnd135,3,Quercus macrocarpa,C6,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,3,Lonicera maackii,C0,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,3,Lonicera maackii,C2,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,3,Cornus racemosa,C3,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,3,Quercus imbricaria,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,3,Quercus imbricaria,C3,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,3,Malus toringo,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,3,Malus toringo,C2,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,3,Crataegus coccinea,C3,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,3,Ulmus americana,C4,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,3,Ulmus americana,C7,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,3,Ulmus americana,C8,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,4,Lonicera maackii,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,4,Ligustrum vulgare,C0,24
CUVAWetlnd2023Aug25,CUVAWetlnd135,4,Ligustrum vulgare,C1,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,4,Ligustrum vulgare,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,4,Ligustrum vulgare,C3,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,4,Lonicera morrowii,C0,5
CUVAWetlnd2023Aug25,CUVAWetlnd135,4,Fraxinus pennsylvanica,C1,6
CUVAWetlnd2023Aug25,CUVAWetlnd135,4,Fraxinus pennsylvanica,C2,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,4,Fraxinus pennsylvanica,C3,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,4,Crataegus coccinea,C4,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,4,Rosa multiflora,C0,9
CUVAWetlnd2023Aug25,CUVAWetlnd135,4,Rosa multiflora,C1,9
CUVAWetlnd2023Aug25,CUVAWetlnd135,4,Crataegus punctata,C3,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,4,Crataegus punctata,C4,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,4,Malus toringo,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,4,Malus toringo,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,4,Malus toringo,C3,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,4,Malus toringo,C4,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,4,Rubus occidentalis,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,4,Quercus macrocarpa,C8,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,4,Crataegus crus-galli,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,4,Lonicera japonica,C1,5
CUVAWetlnd2023Aug25,CUVAWetlnd135,4,Carya cordiformis,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,5,Rosa multiflora,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,5,Lonicera morrowii,C0,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,5,Standing dead,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,5,Standing dead,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,5,Standing dead,C3,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,5,Ligustrum vulgare,C0,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,5,Ligustrum vulgare,C2,4
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Ligustrum vulgare,C0,17
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Ligustrum vulgare,C1,5
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Ligustrum vulgare,C2,6
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Ligustrum vulgare,C3,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Standing dead,C0,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Standing dead,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Standing dead,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Standing dead,C3,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Rosa multiflora,C0,18
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Rosa multiflora,C1,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Rosa multiflora,C2,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Lonicera maackii,C0,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Lonicera maackii,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Lonicera maackii,C3,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Carpinus caroliniana,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Crataegus punctata,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Crataegus punctata,C2,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Crataegus punctata,C3,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Crataegus punctata,C4,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Ulmus americana,C7,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Celastrus orbiculatus,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Quercus imbricaria,C7,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Quercus imbricaria,C9,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Platanus occidentalis,C4,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Platanus occidentalis,C6,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Platanus occidentalis,C9,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Platanus occidentalis,Big,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Fraxinus pennsylvanica,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Pyrus malus,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Pyrus malus,C3,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,6,Platanus occidentalis,C4,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,7,Viburnum lentago,C5,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,7,Rosa multiflora,C0,25
CUVAWetlnd2023Aug25,CUVAWetlnd135,7,Rosa multiflora,C1,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,7,Rosa multiflora,C2,5
CUVAWetlnd2023Aug25,CUVAWetlnd135,7,Carpinus caroliniana,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,7,Lonicera maackii,C0,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,7,Lonicera maackii,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,7,Lonicera maackii,C2,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,7,Fraxinus pennsylvanica,C1,4
CUVAWetlnd2023Aug25,CUVAWetlnd135,7,Ligustrum vulgare,C0,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,7,Ligustrum vulgare,C2,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,7,Lonicera morrowii,C0,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,7,Crataegus coccinea,C4,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,7,Cornus racemosa,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,7,Cornus racemosa,C1,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,7,Cornus racemosa,C3,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,7,Aesculus glabra,C4,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,7,Aesculus glabra,C5,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,7,Celastrus orbiculatus,C1,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,7,Malus toringo,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,7,Ligustrum vulgare,C0,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,7,Ligustrum vulgare,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,8,Fraxinus pennsylvanica,C1,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,8,Rosa multiflora,C0,4
CUVAWetlnd2023Aug25,CUVAWetlnd135,8,Rosa multiflora,C1,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,8,Cornus racemosa,C1,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,8,Rubus occidentalis,C1,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,8,Carpinus caroliniana,C1,1
CUVAWetlnd2023Jul13,CUVAWetlnd130,4,Salix nigra,C3,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,6,Malus toringo,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd131,6,Malus toringo,C2,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,1,Acer saccharum,C5,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,1,Standing dead,C5,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,1,Acer rubrum,C4,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,1,Acer rubrum,C9,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,1,Acer rubrum,C10,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,2,Acer rubrum,C4,2
CUVAWetlnd2023Sep05,CUVAWetlnd155,2,Acer rubrum,C5,2
CUVAWetlnd2023Sep05,CUVAWetlnd155,2,Acer rubrum,C6,2
CUVAWetlnd2023Sep05,CUVAWetlnd155,2,Acer rubrum,C7,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,2,Standing dead,C4,2
CUVAWetlnd2023Sep05,CUVAWetlnd155,2,Ulmus americana,Big,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,2,Cephalanthus occidentalis,C0,7
CUVAWetlnd2023Sep05,CUVAWetlnd155,3,Cephalanthus occidentalis,C0,4
CUVAWetlnd2023Sep05,CUVAWetlnd155,3,Quercus bicolor,C6,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,3,Quercus bicolor,C10,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,3,Ulmus americana,C4,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,3,Standing dead,C6,2
CUVAWetlnd2023Sep05,CUVAWetlnd155,3,Quercus palustris,Big,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,3,Acer rubrum,C6,2
CUVAWetlnd2023Sep05,CUVAWetlnd155,3,Acer rubrum,C10,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,3,Acer rubrum,Big,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,4,Carpinus caroliniana,C4,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,4,Acer rubrum,C4,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,4,Acer rubrum,C5,2
CUVAWetlnd2023Sep05,CUVAWetlnd155,4,Acer rubrum,C6,3
CUVAWetlnd2023Sep05,CUVAWetlnd155,4,Acer rubrum,C9,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,4,Carya tomentosa,C10,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,4,Carya ovata,Big,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,4,Standing dead,C3,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,5,Acer rubrum,C7,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,5,Acer rubrum,C8,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,5,Rosa multiflora,C0,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,5,Rosa multiflora,C1,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,5,Carya ovata,C10,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,5,Acer saccharum,C4,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,5,Acer saccharum,C5,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,5,Acer saccharum,C10,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,5,Smilax rotundifolia,C1,3
CUVAWetlnd2023Sep05,CUVAWetlnd155,5,Ulmus americana,C9,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,5,Ostrya virginiana,C5,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,6,Acer rubrum,Big,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,6,Quercus palustris,Big,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,6,Fagus grandifolia,C0,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,6,Standing dead,C4,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,7,Sassafras albidum,C5,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,7,Standing dead,C2,2
CUVAWetlnd2023Sep05,CUVAWetlnd155,7,Standing dead,C3,2
CUVAWetlnd2023Sep05,CUVAWetlnd155,7,Acer rubrum,C4,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,7,Quercus bicolor,C8,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,7,Quercus palustris,C8,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,7,Cephalanthus occidentalis,C0,27
CUVAWetlnd2023Sep05,CUVAWetlnd155,7,Cephalanthus occidentalis,C2,3
CUVAWetlnd2023Sep05,CUVAWetlnd155,7,Cephalanthus occidentalis,C3,3
CUVAWetlnd2023Sep05,CUVAWetlnd155,8,Cephalanthus occidentalis,C0,64
CUVAWetlnd2023Sep05,CUVAWetlnd155,8,Cephalanthus occidentalis,C2,3
CUVAWetlnd2023Sep05,CUVAWetlnd155,8,Cephalanthus occidentalis,C3,6
CUVAWetlnd2023Sep05,CUVAWetlnd155,8,Cephalanthus occidentalis,C4,2
CUVAWetlnd2023Sep05,CUVAWetlnd155,8,Quercus bicolor,C0,2
CUVAWetlnd2023Sep05,CUVAWetlnd155,8,Quercus bicolor,C5,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,8,Quercus bicolor,C7,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,8,Quercus bicolor,C8,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,8,Standing dead,C2,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,8,Standing dead,C3,2
CUVAWetlnd2023Sep05,CUVAWetlnd155,8,Standing dead,C4,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,8,Ulmus americana,C2,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,8,Quercus palustris,C5,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,8,Acer rubrum,C5,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,8,Fagus grandifolia,C4,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,9,Cephalanthus occidentalis,C0,105
CUVAWetlnd2023Sep05,CUVAWetlnd155,9,Cephalanthus occidentalis,C2,6
CUVAWetlnd2023Sep05,CUVAWetlnd155,9,Quercus bicolor,C4,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,9,Populus heterophylla,C1,11
CUVAWetlnd2023Sep05,CUVAWetlnd155,9,Populus heterophylla,C2,6
CUVAWetlnd2023Sep05,CUVAWetlnd155,9,Standing dead,C2,2
CUVAWetlnd2023Sep05,CUVAWetlnd155,9,Standing dead,C6,2
CUVAWetlnd2023Sep05,CUVAWetlnd155,9,Rubus pensilvanicus,C0,2
CUVAWetlnd2023Sep05,CUVAWetlnd155,10,Cephalanthus occidentalis,C0,5
CUVAWetlnd2023Sep05,CUVAWetlnd155,10,Quercus bicolor,C7,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,10,Quercus bicolor,Big,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,10,Acer rubrum,C6,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,10,Acer rubrum,C7,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,10,Acer rubrum,C8,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,10,Fagus grandifolia,C5,1
CUVAWetlnd2023Sep05,CUVAWetlnd155,1,Salix nigra,C5,1
CUVAWetlnd2023Sep05,CUVAWetlnd153,2,Rosa multiflora,C0,1
CUVAWetlnd2023Sep05,CUVAWetlnd153,2,Rosa multiflora,C1,1
CUVAWetlnd2023Sep05,CUVAWetlnd153,2,Standing dead,C0,1
CUVAWetlnd2023Sep05,CUVAWetlnd153,2,Carpinus caroliniana,C2,1
CUVAWetlnd2023Sep05,CUVAWetlnd153,2,Salix amygdaloides,C2,2
CUVAWetlnd2023Sep05,CUVAWetlnd153,3,Salix nigra,C4,1
CUVAWetlnd2023Sep05,CUVAWetlnd153,4,Standing dead,C2,1
CUVAWetlnd2023Sep05,CUVAWetlnd153,4,Standing dead,C4,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Cornus drummondii,C1,56
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Cornus drummondii,C2,4
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Cornus drummondii,C3,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Fraxinus pennsylvanica,C1,107
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Fraxinus pennsylvanica,C2,9
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Rhamnus frangula,C1,36
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Rhamnus frangula,C2,10
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Populus deltoides,C8,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Populus deltoides,C9,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Populus deltoides,C10,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Populus deltoides,Big,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Viburnum lentago,C1,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Ulmus americana,C3,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Ulmus americana,C4,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Ulmus americana,C5,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Ulmus americana,C6,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Cornus racemosa,C1,5
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Rosa multiflora,C0,3
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Rosa multiflora,C1,6
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Rosa multiflora,C2,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Standing dead,C1,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Standing dead,C2,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Standing dead,C5,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Standing dead,C8,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Platanus occidentalis,C6,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Lindera benzoin,C1,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Lindera benzoin,C9,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Ligustrum vulgare,C1,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Toxicodendron radicans,C1,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Parthenocissus quinquefolia,C1,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,1,Carya ovata,C1,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Fraxinus pennsylvanica,C1,100
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Fraxinus pennsylvanica,C2,5
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Cornus drummondii,C1,77
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Cornus drummondii,C2,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Cornus drummondii,C4,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Rhamnus frangula,C1,14
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Rhamnus frangula,C2,3
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Standing dead,C0,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Standing dead,C2,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Standing dead,C10,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Rosa multiflora,C0,21
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Rosa multiflora,C1,13
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Populus deltoides,C8,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Populus deltoides,C9,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Populus deltoides,C10,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Populus deltoides,Big,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Ligustrum vulgare,C0,4
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Ligustrum vulgare,C1,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Ligustrum vulgare,C2,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Cornus obliqua,C1,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Cornus racemosa,C1,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Fraxinus nigra,C1,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Toxicodendron radicans,C1,5
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Toxicodendron radicans,C2,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Toxicodendron radicans,C3,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Platanus occidentalis,C6,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Acer saccharinum,C8,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Ulmus americana,C3,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Ulmus americana,C5,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Ulmus americana,C7,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Ulmus americana,C8,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,2,Quercus bicolor,C2,1
