EventID,LocationID,FeatureID,Species,VoucherNo,ModNo,CovCode,Comments
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Galium concinnum,,4,3,
CUVAWetlnd2023Aug22,CUVAWetlnd154,554,Fraxinus nigra,,1,2,
CUVAWetlnd2023Aug22,CUVAWetlnd154,554,Polystichum acrostichoides,,2,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Carpinus caroliniana,,4,5,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Agrimonia striata,,4,3,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Collinsonia canadensis,,4,2,Collinsonia canadensis
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Clematis virginiana,,4,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Parthenocissus quinquefolia,,4,4,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Galium aparine,,4,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Acer saccharum,,4,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Symplocarpus foetidus,,4,8,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Symphyotrichum lateriflorum,,4,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Polystichum acrostichoides,,4,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Carex sp. 3,,4,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Circaea lutetiana,,4,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Fraxinus nigra,,4,3,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Symphyotrichum cordifolium,,4,4,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Leersia virginica,,4,3,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Cryptotaenia canadensis,,4,4,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Moss sp. 1,,3,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Fraxinus pennsylvanica,,4,4,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Galium triflorum,,4,3,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Polygonum virginianum,,4,4,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Equisetum hyemale,,4,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Rosa multiflora,,4,2,
CUVAWetlnd2023Aug22,CUVAWetlnd154,554,Toxicodendron radicans,,2,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Eupatorium rugosum,,3,4,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Pilea pumila,,3,6,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Impatiens capensis,,3,4,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Solidago patula,,3,4,
CUVAWetlnd2023Aug22,CUVAWetlnd154,554,Moss sp. 1,,2,6,
CUVAWetlnd2023Aug22,CUVAWetlnd154,554,Sanicula sp.,,2,2,
CUVAWetlnd2023Aug22,CUVAWetlnd154,554,Bidens connata,,2,2,
CUVAWetlnd2023Aug22,CUVAWetlnd154,554,Symplocarpus foetidus,,2,8,
CUVAWetlnd2023Aug22,CUVAWetlnd154,554,Cryptotaenia canadensis,,2,3,
CUVAWetlnd2023Aug22,CUVAWetlnd154,554,Glyceria striata,,2,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Leersia virginica,,3,4,
CUVAWetlnd2023Aug22,CUVAWetlnd154,554,Symphyotrichum lanceolatum,,2,2,
CUVAWetlnd2023Aug22,CUVAWetlnd154,554,Solidago flexicaulis,,2,2,
CUVAWetlnd2023Aug22,CUVAWetlnd154,554,Desmodium paniculatum,,2,2,
CUVAWetlnd2023Aug22,CUVAWetlnd154,554,Asarum canadense,,2,2,
CUVAWetlnd2023Aug22,CUVAWetlnd154,554,Geum canadense,,2,2,
CUVAWetlnd2023Aug22,CUVAWetlnd154,554,Senecio obovatus,,2,2,
CUVAWetlnd2023Aug22,CUVAWetlnd154,554,Viola sp.,,2,2,
CUVAWetlnd2023Aug22,CUVAWetlnd154,554,Circaea lutetiana,,2,2,
CUVAWetlnd2023Aug22,CUVAWetlnd154,554,Carex sp. 2,,2,3,Very dmall tufts on rocks
CUVAWetlnd2023Aug22,CUVAWetlnd154,554,Galium concinnum,,2,3,Voucher
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Lonicera maackii,,3,3,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Toxicodendron radicans,,4,2,
CUVAWetlnd2023Aug22,CUVAWetlnd154,554,Euonymus fortunei,,2,2,
CUVAWetlnd2023Aug22,CUVAWetlnd154,554,Cinna arundinacea,,2,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Polygonum virginianum,,3,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Clematis virginiana,,3,3,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Rubus occidentalis,,3,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Onoclea sensibilis,,3,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Solidago flexicaulis,,3,2,
CUVAWetlnd2023Aug22,CUVAWetlnd154,554,Carex stipata,,2,4,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Boehmeria cylindrica,,3,4,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Lonicera morrowii,,3,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Tiarella cordifolia,,3,3,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Viola sp.,,3,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Symphyotrichum cordifolium,,3,3,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Euonymus fortunei,,3,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Rosa multiflora,,3,4,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Symphyotrichum lateriflorum,,3,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Fraxinus pennsylvanica,,3,5,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Elymus hystrix,,3,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Adiantum pedatum,,3,4,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Tussilago farfara,,3,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Carpinus caroliniana,,3,5,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Collinsonia canadensis,,3,3,Collinsonia canadensis
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Agrimonia striata,,3,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Galium triflorum,,3,5,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Lindera benzoin,,3,4,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Verbesina alternifolia,,3,2,
CUVAWetlnd2023Aug23,CUVAWetlnd154,554,Fraxinus nigra,,3,3,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Scutellaria lateriflora,,3,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Quercus bicolor,,3,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Quercus rubra,,2,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Rubus pensilvanicus,,2,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Quercus bicolor,,2,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Rubus pensilvanicus,,3,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Quercus bicolor,,8,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Rubus pensilvanicus,,9,3,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Thelypteris palustris,,2,3,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Scutellaria lateriflora,,2,4,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Scutellaria lateriflora,,8,3,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Scutellaria lateriflora,,9,3,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Solidago rugosa,,3,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Thelypteris novaboracensis,,8,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Populus heterophylla,,9,6,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Moss sp. 1,,3,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Thelypteris palustris,,3,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Toxicodendron radicans,,2,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Toxicodendron radicans,,3,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Sassafras albidum,,3,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Lycopus uniflorus,,8,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Galium tinctorium,,2,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Galium tinctorium,,3,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Hackelia virginiana,,3,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Carex intumescens,,2,6,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Ulmus americana,,8,4,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Leersia virginica,,8,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Leersia virginica,,9,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Ludwigia palustris,,8,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Moss sp. 1,,9,6,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Lycopus uniflorus,,3,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Polygonum hydropiperoides,,9,4,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Lycopus uniflorus,,9,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Moss sp. 1,,2,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Moss sp. 1,,8,4,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Osmunda cinnamomea,,2,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Phytolacca americana,,9,3,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Podophyllum peltatum,,3,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Polygonum hydropiperoides,,2,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Polygonum hydropiperoides,,3,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Polygonum hydropiperoides,,8,3,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Lycopus uniflorus,,2,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Boehmeria cylindrica,,8,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Carex intumescens,,8,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Carex intumescens,,3,7,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Carex debilis var. debilis,,3,3,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Carex debilis var. debilis,,2,3,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Carex crinita var. crinita,,9,5,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Carex crinita var. crinita,,8,3,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Carex crinita var. crinita,,3,5,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Carex lurida,,8,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Boehmeria cylindrica,,9,4,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Carex seorsa,,2,6,Seorsa (ligule)
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Boehmeria cylindrica,,2,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Bidens frondosa,,9,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Bidens frondosa,,8,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Bidens frondosa,,3,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Bidens frondosa,,2,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Arisaema triphyllum subsp. triphyllum,,2,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Fraxinus pennsylvanica,,3,3,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Acer saccharum,,3,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Carex crinita var. crinita,,2,5,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Cephalanthus occidentalis,,8,7,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Fraxinus pennsylvanica,,2,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Fagus grandifolia,,8,3,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Dryopteris carthusiana,,9,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Dryopteris carthusiana,,8,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Crataegus sp.,,8,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Cinna arundinacea,,9,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Cinna arundinacea,,3,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Carex intumescens,,9,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Cephalanthus occidentalis,,9,9,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Vitis riparia,,3,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Cephalanthus occidentalis,,3,4,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Cephalanthus occidentalis,,2,4,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Carya ovata,,3,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Carex vulpinoidea,,2,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Carex tribuloides,,9,2,
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Carex sp. 1,,3,2,Vouchered small
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Carex seorsa,,9,4,Seorsa
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Carex seorsa,,8,6,Seorsa
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Carex seorsa,,3,6,Seorsa
CUVAWetlnd2023Sep05,CUVAWetlnd155,683,Cinna arundinacea,,2,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Scutellaria lateriflora,,9,5,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Geum canadense,,9,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Carex tribuloides,,9,4,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Carex intumescens,,9,3,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Chelone glabra,,9,4,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Robinia pseudoacacia,,9,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Glyceria striata,,9,4,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Rosa multiflora,,9,5,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Myosotis scorpioides,,9,4,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Boehmeria cylindrica,,9,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Crataegus sp.,,9,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Elymus virginicus,,9,6,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Cinna arundinacea,,9,3,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Viburnum dentatum,,9,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Acer saccharinum,,9,1,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Acer negundo,,9,5,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Equisetum arvense,,9,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Polygonum sp.,,9,2,Same
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Fraxinus pennsylvanica,,9,4,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Glyceria striata,,8,6,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Polygonum persicaria,,9,3,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Carex bromoides,,8,3,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Scutellaria lateriflora,,8,4,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Ulmus americana,,8,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Carex tribuloides,,8,4,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Boehmeria cylindrica,,8,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Phalaris arundinacea,,8,4,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Carex intumescens,,8,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Symphyotrichum lanceolatum,,8,3,No hair
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Leersia virginica,,8,3,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Symphyotrichum lanceolatum,,9,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Chelone glabra,,8,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Toxicodendron radicans,,9,4,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Polygonum sp.,,8,2,Same
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Carex blanda,,8,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Carya cordiformis,,8,1,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Acer negundo,,8,6,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Lysimachia nummularia,,9,8,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Phalaris arundinacea,,9,5,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Ranunculus sp.,,9,5,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Rosa multiflora,,8,3,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Carex sp. 1,,8,2,Thin leaves
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Elymus virginicus,,3,6,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Acer rubrum,,2,1,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Carex intumescens,,2,2,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Leersia virginica,,2,2,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Impatiens sp.,,2,3,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Geum canadense,,2,2,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Iris pseudacorus,,2,2,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Impatiens capensis,,3,4,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Phalaris arundinacea,,3,5,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Polygonum sp.,,2,2,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Solidago gigantea,,3,4,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Toxicodendron radicans,,3,5,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Rosa multiflora,,3,4,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Ligustrum vulgare,,3,2,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Aegopodium podagraria,,3,6,Aegopodium podagraria
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Polygonum persicaria,,3,6,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Viburnum dentatum,,2,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Cinna arundinacea,,8,3,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Myosotis scorpioides,,8,7,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Lysimachia nummularia,,8,5,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Phalaris arundinacea,,2,5,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Elymus virginicus,,2,5,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Scutellaria lateriflora,,2,4,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Myosotis scorpioides,,2,4,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Acer negundo,,2,6,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Glyceria striata,,2,6,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Solidago gigantea,,2,3,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Polygonum persicaria,,2,3,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Carex tribuloides,,2,4,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Agrostis stolonifera,,2,5,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Rosa multiflora,,2,3,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Fraxinus pennsylvanica,,2,4,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Cardamine sp.,,2,2,Voucher
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Lysimachia nummularia,,2,3,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Toxicodendron radicans,,2,4,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Polygonum persicaria,,8,6,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Glyceria striata,,3,4,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Equisetum arvense,,3,2,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Acer negundo,,3,3,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Acer saccharinum,,3,1,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Acer rubrum,,3,1,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Cinna arundinacea,,3,2,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Vitis riparia,,3,1,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Elymus virginicus,,8,7,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Toxicodendron radicans,,8,5,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Agrostis stolonifera,,8,6,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Fraxinus pennsylvanica,,8,4,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Loniciera maackii,,8,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Acer saccharinum,,8,1,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Impatiens capensis,,8,2,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Boehmeria cylindrica,,3,3,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Cinna arundinacea,,2,3,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Geum canadense,,8,2,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Sisymbrium altissimum,,3,2,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Carex intumescens,,3,2,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Leersia virginica,,3,4,
CUVAWetlnd2023Jul10,CUVAWetlnd156,970,Ligustrum vulgare,,8,2,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Carex bromoides,,3,2,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Polygonum sp.,,3,2,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Carex crinita,,3,3,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Lysimachia nummularia,,3,3,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Carya cordiformis,,3,1,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Cardamine sp.,,3,2,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Geum canadense,,3,2,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Myosotis scorpioides,,3,3,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Carex blanda,,3,2,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Agrostis stolonifera,,3,6,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Carex vulpinoidea,,3,2,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Carex tribuloides,,3,3,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Scutellaria lateriflora,,3,4,
CUVAWetlnd2023Jul07,CUVAWetlnd156,970,Fraxinus pennsylvanica,,3,4,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Tilia americana,,2,2,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Solidago gigantea,,9,2,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Rosa multiflora,,9,2,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Rosa multiflora,,8,3,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Rosa multiflora,,3,2,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Ranunculus hispidus,,9,2,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Ribes americanum,,8,2,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Toxicodendron radicans,,2,5,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Vitis riparia,,2,2,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Ranunculus hispidus,,8,2,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Polygonum virginianum,,9,9,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Rosa multiflora,,2,2,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Toxicodendron radicans,,3,6,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Toxicodendron radicans,,8,6,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Toxicodendron radicans,,9,6,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Ulmus americana,,2,2,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Ulmus americana,,3,2,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Ulmus americana,,8,2,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Viola sororia,,8,2,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Vitis riparia,,3,2,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Vitis riparia,,8,2,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Vitis riparia,,9,2,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Polygonum virginianum,,8,9,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Microstegium vimineum,,2,2,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Ulmus americana,,9,2,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Onoclea sensibilis,,3,3,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Fallopia japonica,,9,5,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Ligustrum vulgare,,8,4,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Lindera benzoin,,2,2,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Lindera benzoin,,9,2,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Lonicera maackii,,2,2,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Lonicera maackii,,8,2,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Lonicera maackii,,9,2,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Lysimachia nummularia,,8,5,
CUVAWetlnd2023Sep08,CUVAWetlnd157,1427,Lysimachia nummularia,,9,6,
