VIBI_Woody_ID,EventID,LocationID,FeatureID,Module_No,Scientific_Name,DiamID,Count
11229,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,2,Ulmus americana,C6,1
11230,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,2,Ulmus americana,C7,1
11231,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,2,Cornus florida,C3,2
11232,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,2,Acer rubrum,C4,1
11233,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,2,Acer rubrum,C7,2
11234,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,2,Rosa multiflora,C0,13
11235,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,2,Fraxinus pennsylvanica,C1,212
11236,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,2,Fraxinus pennsylvanica,C2,4
11237,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,3,Liriodendron tulipifera,C7,1
11238,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,3,Standing dead,C9,1
11239,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,3,Malus sieboldii,C5,1
11240,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,3,Crataegus coccinea,C2,2
11241,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,3,Crataegus coccinea,C3,2
11249,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,3,Acer x freemanii,C4,1
11250,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,3,Standing dead,C3,1
11251,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,3,Standing dead,C4,3
11252,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,3,Standing dead,C5,1
11253,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,3,Carpinus caroliniana,C3,1
11254,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,3,Carpinus caroliniana,C4,1
11255,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,3,Ulmus americana,C3,2
11256,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,3,Ulmus americana,C5,1
11257,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,3,Ulmus americana,C6,1
11258,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,3,Ulmus americana,C8,1
11259,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,3,Populus deltoides,BIG,1
11260,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,3,Platanus occidentalis,BIG,1
11261,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,3,Fraxinus pennsylvanica,C0,1
11262,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,3,Fraxinus pennsylvanica,C1,160
11263,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,3,Fraxinus pennsylvanica,C3,1
11264,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,3,Rosa multiflora,C0,22
11265,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,4,Acer x freemanii,BIG,1
11266,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,4,Standing dead,C2,1
11267,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,4,Standing dead,C3,2
11268,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,4,Standing dead,C4,3
11269,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,4,Standing dead,C5,2
11270,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,4,Standing dead,C10,1
11271,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,4,Ulmus americana,C6,1
11272,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,4,Crataegus coccinea,C4,1
11273,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,4,Rosa multiflora,C0,5
11274,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,4,Fraxinus pennsylvanica,C1,57
11275,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,4,Ligustrum vulgare,C0,1
11276,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,4,Ligustrum vulgare,C1,1
11278,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,4,Elaeagnus umbellata,C0,1
11279,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,4,Rhamnus frangula,C1,1
11280,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,5,Ulmus americana,C3,1
11281,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,5,Ulmus americana,C4,2
11282,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,5,Ulmus americana,C5,1
11283,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,5,Ulmus americana,C6,1
11284,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,5,Crataegus pruinosa,C2,1
11285,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,5,Standing dead,C2,1
11286,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,5,Standing dead,C4,2
11287,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,5,Standing dead,C8,1
11288,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,5,Crataegus coccinea,C2,1
11289,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,5,Crataegus coccinea,C3,2
11290,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,5,Crataegus coccinea,C4,3
11291,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,5,Acer saccharum,C9,1
11292,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,5,Fraxinus pennsylvanica,C0,2
11293,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,5,Fraxinus pennsylvanica,C1,20
11294,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,5,Rubus pensilvanicus,C0,1
11295,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,5,Rubus pensilvanicus,C1,1
11296,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,5,Rosa multiflora,C0,5
11297,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,5,Rosa multiflora,C1,1
11298,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,6,Crataegus coccinea,C1,1
11299,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,6,Crataegus coccinea,C2,2
11300,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,6,Crataegus coccinea,C3,2
11301,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,6,Crataegus coccinea,C8,1
11302,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,6,Ulmus americana,C3,3
11303,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,6,Ulmus americana,C4,4
11304,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,6,Ulmus americana,C5,1
11305,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,6,Cornus drummondii,C3,1
11306,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,6,Fraxinus Pennsylvanica,C0,2
11307,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,6,Fraxinus Pennsylvanica,C1,38
11308,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,6,Fraxinus Pennsylvanica,C6,1
11309,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,6,Toxicodendron radicans,C1,2
11310,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,6,Standing dead,C4,1
11311,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,6,Standing dead,C5,1
11312,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,6,Standing dead,C6,1
11315,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,6,Rosa multiflora,C0,12
11316,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,7,Ulmus americana,C3,1
11317,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,7,Ulmus americana,C4,1
11318,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,7,Ulmus americana,C7,1
11319,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,7,Populus deltoides,BIG,1
11320,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,7,Crataegus coccinea,C4,3
11321,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,7,Quercus palustris,C3,1
11322,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,7,Standing dead,C0,1
11323,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,7,Standing dead,C2,1
11324,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,7,Standing dead,C3,1
11325,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,7,Standing dead,C4,2
11326,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,7,Fraxinus pennsylvanica,C0,1
11327,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,7,Fraxinus pennsylvanica,C1,125
11328,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,7,Fraxinus pennsylvanica,C2,15
11329,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,7,Rhamnus frangula,C1,5
11330,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,7,Crataegus pruinosa,C3,1
11331,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,7,Elaeagnus umbellata,C2,1
11332,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,7,Rosa multiflora,C0,7
11333,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,7,Rosa multiflora,C2,1
11334,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,8,Acer x freemanii,C5,1
11335,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,8,Crataegus coccinea,C2,1
11336,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,8,Crataegus coccinea,C3,7
11337,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,8,Crataegus coccinea,C4,2
11338,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,8,Standing dead,C3,2
11339,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,8,Standing dead,C4,4
11340,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,8,Ulmus americana,C3,1
11341,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,8,Ulmus americana,C4,3
11342,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,8,Acer saccharum,C5,1
11343,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,8,Crataegus pruinosa,C2,1
11344,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,8,Cornus drummondii,C3,2
11345,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,8,Fraxinus pennsylvanica,C1,181
11346,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,8,Fraxinus pennsylvanica,C2,9
11347,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,8,Rosa multiflora,C0,17
11348,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,8,Rosa multiflora,C2,1
11349,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,8,Rhamnus frangula,C0,1
11350,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,8,Rhamnus frangula,C1,1
11351,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,9,Crataegus coccinea,C4,2
11352,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,9,Crataegus coccinea,C5,2
11353,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,9,Ulmus americana,C5,2
11354,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,9,Fraxinus pennsylvanica,C1,184
11355,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,9,Fraxinus pennsylvanica,C2,13
11356,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,9,Platanus occidentalis,C6,1
11357,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,9,Standing dead,C2,1
11358,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,9,Standing dead,C4,1
11359,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,9,Standing dead,C6,1
11360,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,9,Rhamnus frangula,C0,1
11361,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,9,Rhamnus frangula,C2,1
11362,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,9,Rhamnus frangula,C4,1
11363,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,9,Crataegus pruinosa,C2,2
11364,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,9,Crataegus pruinosa,C3,4
11365,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,9,Rosa multiflora,C0,18
11366,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,9,Rosa multiflora,C1,1
11367,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,9,Rosa multiflora,C2,1
11368,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,10,Crataegus coccinea,C3,4
11369,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,10,Crataegus coccinea,C4,3
11370,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,10,Rhamnus frangula,C0,4
11371,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,10,Rhamnus frangula,C1,1
11372,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,10,Vitis aestivalis,C3,1
11373,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,10,Crataegus pruinosa,C1,1
11374,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,10,Crataegus pruinosa,C2,6
11375,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,10,Crataegus pruinosa,C3,9
11376,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,10,Crataegus pruinosa,C4,1
11377,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,10,Ulmus americana,C3,1
11378,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,10,Ulmus americana,C5,1
11379,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,10,Standing dead,C3,2
11380,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,10,Standing dead,C4,1
11381,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,10,Standing dead,C5,1
11382,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,10,Toxicodendron radicans,C1,2
11383,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,10,Fraxinus pennsylvanica,C0,272
11384,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,10,Fraxinus pennsylvanica,C2,25
11385,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,10,Crataegus crus-galli,C4,1
11386,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,10,Acer x freemanii,C4,1
11387,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,10,Acer x freemanii,C6,1
11388,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,10,Rosa multiflora,C0,9
11389,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,10,Rosa multiflora,C1,2
11390,CUVAWetlnd2020Jul14,CUVAWetlnd203,887,10,Quercus palustris,C1,2
11392,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,1,Rhamnus frangula,C0,20
11393,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,1,Standing dead,C3,2
11394,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,1,Standing dead,C4,2
11395,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,1,Rhamnus frangula,C1,100
11396,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,1,Fraxinus pennsylvanica,C1,12
11397,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,1,Fraxinus pennsylvanica,C2,9
11398,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,1,Rosa multiflora,C0,4
11399,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,2,Crataegus crus-galli,C3,1
11400,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,2,Crataegus crus-galli,C4,1
11401,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,2,Standing dead,C3,1
11402,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,2,Rhamnus frangula,C0,8
11403,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,2,Rhamnus frangula,C2,2
11404,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,2,Rhamnus frangula,C3,1
11405,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,2,Fraxinus pennsylvanica,C1,76
11406,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,2,Fraxinus pennsylvanica,C2,2
11407,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,2,Fraxinus pennsylvanica,C3,1
11408,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,2,Rosa multiflora,C0,23
11409,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,2,Quercus palustris,C1,9
11410,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,2,Ulmus americana,C3,2
11411,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,2,Ulmus americana,C4,3
11412,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,2,Acer rubrum,C5,1
11413,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,2,Elaeagnus umbellata,C0,2
11414,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,2,Elaeagnus umbellata,C2,1
11415,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,2,Crataegus pruinosa,C2,2
11416,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,2,Toxicodendron radicans,C1,1
11417,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,2,Cornus drummondii,C1,3
11418,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Fraxinus pennsylvanica,C0,1
11419,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Fraxinus pennsylvanica,C1,163
11420,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Fraxinus pennsylvanica,C2,7
11421,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Fraxinus pennsylvanica,C8,1
11422,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Rhamnus frangula,C0,32
11423,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Rhamnus frangula,C1,70
11424,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Ulmus americana,C3,2
11425,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Ulmus americana,C4,1
11426,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Ulmus americana,C5,2
11427,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Toxicodendron radicans,C1,3
11428,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Rosa multiflora,C0,11
11429,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Rosa multiflora,C1,2
11430,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Quercus palustris,C1,3
11431,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Standing dead,C0,1
11432,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Standing dead,C2,2
11433,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Standing dead,C3,2
11434,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Standing dead,C5,1
11435,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Crataegus coccinea,C3,2
11436,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Crataegus coccinea,C5,2
11437,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Elaeagnus umbellata,C0,1
11438,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Elaeagnus umbellata,C3,2
11439,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Rubus pensilvanicus,C1,3
11440,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Crataegus pruinosa,C1,1
11441,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Crataegus pruinosa,C2,3
11442,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Crataegus pruinosa,C3,3
11443,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Vitis riparia,C2,1
11444,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Cornus racemosa,C2,1
11445,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,3,Cornus racemosa,C3,1
11446,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,4,Elaeagnus umbellata,C0,5
11447,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,4,Elaeagnus umbellata,C4,2
11448,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,4,Rosa multiflora,C0,11
11449,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,4,Fraxinus pennsylvanica,C1,17
11450,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,4,Fraxinus pennsylvanica,C2,7
11451,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,4,Rhamnus frangula,C0,17
11452,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,4,Rhamnus frangula,C1,100
11453,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,4,Quercus palustris,C1,3
11454,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,4,Crataegus coccinea,C4,2
11455,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,4,Standing dead,C0,3
11456,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,4,Standing dead,C2,1
11457,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,4,Standing dead,C6,1
11458,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,4,Standing dead,C7,1
11459,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,4,Rhamnus cathartica,C2,1
11460,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,4,Cornus drummondii,C0,2
11461,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,4,Cornus drummondii,C2,1
11462,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,4,Cornus drummondii,C4,2
11463,CUVAWetlnd2020Jul14,CUVAWetlnd202,885,4,Ligustrum vulgare,C0,1
11465,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,1,Elaeagnus umbellata,C0,5
11466,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,1,Elaeagnus umbellata,C2,2
11467,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,1,Elaeagnus umbellata,C3,2
11468,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,1,Rhamnus frangula,C1,1
11469,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,1,Fraxinus pennsylvanica,C1,19
11470,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,1,Fraxinus pennsylvanica,C2,3
11471,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,1,Rosa multiflora,C0,10
11472,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,1,rosa multiflora,C1,1
11473,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,1,Acer nigrum,C4,2
11474,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,1,Acer nigrum,C6,1
11475,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,1,Toxicodendron radicans,C1,4
11476,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,1,Cornus drummondii,C0,3
11477,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,1,Cornus drummondii,C1,2
11478,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,1,Ulmus americana,C1,7
11479,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,1,Ulmus americana,C5,1
11481,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,1,Parthenocissus quinquefolia,C1,2
11482,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,1,Lonicera maackii,C0,3
11483,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,1,Lonicera maackii,C2,1
11484,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,1,Lonicera morrowii,C0,1
11486,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,1,Standing dead,C7,1
11487,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,2,Fraxinus pennsylvanica,C1,15
11488,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,2,Platanus occidentalis,C3,1
11489,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,2,Cornus drummondii,C0,2
11490,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,2,Cornus drummondii,C1,2
11491,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,2,Ulmus americana,C1,2
11492,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,2,Rosa multiflora,C0,17
11493,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,2,Rosa multiflora,C1,1
11494,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,2,Juglans nigra,C9,1
11495,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,2,Toxicodendron radicans,C1,3
11496,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,2,Standing dead,C0,1
11497,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,2,Standing dead,C5,1
11498,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,2,Elaeagnus umbellata,C0,1
11499,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,2,Elaeagnus umbellata,C1,1
11500,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,2,Elaeagnus umbellata,C3,2
11501,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,2,Ligustrum vulgare,C0,1
11502,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,2,Aesculus glabra,C1,2
11503,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,2,Aesculus glabra,C3,2
11504,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,2,Malus sieboldii,C1,1
11505,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,2,Vitis riparia,C1,1
11506,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,3,Fraxinus pennsylvanica,C1,7
11507,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,3,Rosa multiflora,C0,13
11508,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,3,Rosa multiflora,C1,1
11509,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,3,Rosa multiflora,C2,1
11510,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,3,Carya laciniosa,C1,1
11511,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,3,Ostrya virginiana,C1,1
11512,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,3,Cornus drummondii,C0,1
11513,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,3,Standing dead,C4,1
11514,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,3,Standing dead,C5,1
11515,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,3,Standing dead,C6,1
11516,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,3,Juglans nigra,C5,1
11517,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,3,Vitis riparia,C1,1
11518,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,3,Crataegus coccinea,C0,1
11519,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,3,Crataegus coccinea,C1,1
11520,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,3,Malus sieboldii,C1,1
11521,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,3,Crataegus crus-galli,C1,1
11522,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,4,Lindera benzoin,C1,1
11523,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,4,Rosa multiflora,C0,17
11524,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,4,Aesculus glabra,C3,1
11525,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,4,Populus deltoides,BIG,1
11526,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,4,Standing dead,C4,1
11527,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,4,Carya laciniosa,C1,1
11528,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,4,Toxicodendron radicans,C1,3
11529,CUVAWetlnd2020Jul15,CUVAWetlnd201,867,4,Ulmus americana,C1,3
