MyDate,Time,Park,Site,Code,Cover,Notes,Creator,CreationDate,EditDate,x,y
6/6/2024,16:01,CUVA,CUVA_InvPla_63,PHAR3,5,,dmarcum@nps.gov_nps,04:20.7,04:20.7,-81.51790503,41.23245577
6/6/2024,16:01,CUVA,CUVA_InvPla_63,MYSC,4,,dmarcum@nps.gov_nps,04:20.7,04:20.7,-81.51790503,41.23245577
7/2/2024,14:20,CUVA,CUVA_InvPla_46,LOMA6,3,,SBingham@nps.gov_nps,22:27.2,22:27.2,-81.61387925,41.3526661
7/2/2024,14:20,CUVA,CUVA_InvPla_46,ROMU,3,,SBingham@nps.gov_nps,22:27.2,22:27.2,-81.61387925,41.3526661
7/2/2024,14:20,CUVA,CUVA_InvPla_46,BETH,3,,SBingham@nps.gov_nps,22:27.2,22:27.2,-81.61387925,41.3526661
7/2/2024,14:20,CUVA,CUVA_InvPla_46,ALPE4,2,,SBingham@nps.gov_nps,22:27.2,22:27.2,-81.61387925,41.3526661
7/2/2024,14:20,CUVA,CUVA_InvPla_46,LIVU,4,,SBingham@nps.gov_nps,22:27.2,22:27.2,-81.61387925,41.3526661
7/2/2024,14:20,CUVA,CUVA_InvPla_46,MYSC,2,,SBingham@nps.gov_nps,22:27.2,22:27.2,-81.61387925,41.3526661
7/2/2024,14:20,CUVA,CUVA_InvPla_46,VIOP,2,Add pachysandra 4,SBingham@nps.gov_nps,22:27.2,22:27.2,-81.61387925,41.3526661
6/27/2024,8:43,CUVA,CUVA_InvPla_178,ROMU,2,,SBingham@nps.gov_nps,48:40.4,48:40.4,-81.51795962,41.23240883
6/27/2024,8:43,CUVA,CUVA_InvPla_178,LOTA,2,,SBingham@nps.gov_nps,48:40.4,48:40.4,-81.51795962,41.23240883
6/27/2024,8:43,CUVA,CUVA_InvPla_178,FRAL4,1,,SBingham@nps.gov_nps,48:40.4,48:40.4,-81.51795962,41.23240883
6/27/2024,8:43,CUVA,CUVA_InvPla_178,LIVU,1,,SBingham@nps.gov_nps,48:40.4,48:40.4,-81.51795962,41.23240883
6/27/2024,8:43,CUVA,CUVA_InvPla_178,TORI-H,1,,SBingham@nps.gov_nps,48:40.4,48:40.4,-81.51795962,41.23240883
6/27/2024,8:43,CUVA,CUVA_InvPla_178,DACA6,1,,SBingham@nps.gov_nps,48:40.4,48:40.4,-81.51795962,41.23240883
6/27/2024,8:43,CUVA,CUVA_InvPla_178,HOLA,2,,SBingham@nps.gov_nps,48:40.4,48:40.4,-81.51795962,41.23240883
6/27/2024,8:43,CUVA,CUVA_InvPla_178,ELUM,2,,SBingham@nps.gov_nps,48:40.4,48:40.4,-81.51795962,41.23240883
6/27/2024,8:43,CUVA,CUVA_InvPla_178,MIVI,3,,SBingham@nps.gov_nps,48:40.4,48:40.4,-81.51795962,41.23240883
6/27/2024,8:43,CUVA,CUVA_InvPla_178,BETH,3,Scary.  Ravine too steep and loose. Twin sister ravine. .  Remove.,SBingham@nps.gov_nps,48:40.4,48:40.4,-81.51795962,41.23240883
7/2/2024,15:43,CUVA,CUVA_InvPla_44,SEVA4,5,,dmarcum@nps.gov_nps,44:32.8,44:32.8,-81.51793117,41.23246451
7/2/2024,15:43,CUVA,CUVA_InvPla_44,PHAR3,5,,dmarcum@nps.gov_nps,44:32.8,44:32.8,-81.51793117,41.23246451
7/2/2024,15:43,CUVA,CUVA_InvPla_44,LOJA,3,,dmarcum@nps.gov_nps,44:32.8,44:32.8,-81.51793117,41.23246451
7/2/2024,15:43,CUVA,CUVA_InvPla_44,CIAR4,1,,dmarcum@nps.gov_nps,44:32.8,44:32.8,-81.51793117,41.23246451
7/2/2024,15:43,CUVA,CUVA_InvPla_44,RUCR,1,,dmarcum@nps.gov_nps,44:32.8,44:32.8,-81.51793117,41.23246451
7/2/2024,15:43,CUVA,CUVA_InvPla_44,LIVU,2,,dmarcum@nps.gov_nps,44:32.8,44:32.8,-81.51793117,41.23246451
7/2/2024,15:43,CUVA,CUVA_InvPla_44,ROMU,4,,dmarcum@nps.gov_nps,44:32.8,44:32.8,-81.51793117,41.23246451
6/27/2024,16:09,CUVA,CUVA_InvPla_139,ALPE4,2,,dmarcum@nps.gov_nps,11:07.1,11:07.1,-81.5178949,41.23241939
6/27/2024,16:09,CUVA,CUVA_InvPla_139,LOMA6,1,,dmarcum@nps.gov_nps,11:07.1,11:07.1,-81.5178949,41.23241939
6/27/2024,16:09,CUVA,CUVA_InvPla_139,MIVI,5,,dmarcum@nps.gov_nps,11:07.1,11:07.1,-81.5178949,41.23241939
6/27/2024,16:09,CUVA,CUVA_InvPla_139,RUCR,1,,dmarcum@nps.gov_nps,11:07.1,11:07.1,-81.5178949,41.23241939
6/27/2024,16:09,CUVA,CUVA_InvPla_139,ROMU,2,,dmarcum@nps.gov_nps,11:07.1,11:07.1,-81.5178949,41.23241939
5/31/2024,14:36,CUVA,CUVA_InvPla_338,ROMU,5,,dmarcum@nps.gov_nps,38:54.0,38:54.0,-81.55714287,41.27270291
5/31/2024,14:36,CUVA,CUVA_InvPla_338,ELUM,5,,dmarcum@nps.gov_nps,38:54.0,38:54.0,-81.55714287,41.27270291
5/31/2024,14:36,CUVA,CUVA_InvPla_338,LYNU,5,,dmarcum@nps.gov_nps,38:54.0,38:54.0,-81.55714287,41.27270291
5/31/2024,14:36,CUVA,CUVA_InvPla_338,LOJA,2,,dmarcum@nps.gov_nps,38:54.0,38:54.0,-81.55714287,41.27270291
5/31/2024,14:36,CUVA,CUVA_InvPla_338,LIVU,2,,dmarcum@nps.gov_nps,38:54.0,38:54.0,-81.55714287,41.27270291
5/31/2024,14:36,CUVA,CUVA_InvPla_338,FRAL4,2,,dmarcum@nps.gov_nps,38:54.0,38:54.0,-81.55714287,41.27270291
5/31/2024,14:36,CUVA,CUVA_InvPla_338,GLHE2,3,,dmarcum@nps.gov_nps,38:54.0,38:54.0,-81.55714287,41.27270291
5/31/2024,14:36,CUVA,CUVA_InvPla_338,PHAR3,5,,dmarcum@nps.gov_nps,38:54.0,38:54.0,-81.55714287,41.27270291
5/31/2024,14:36,CUVA,CUVA_InvPla_338,HEMA3,2,,dmarcum@nps.gov_nps,38:54.0,38:54.0,-81.55714287,41.27270291
6/4/2024,11:11,CUVA,CUVA_InvPla_347,PHAR3,4,,dmarcum@nps.gov_nps,12:51.1,12:51.1,-81.51785127,41.23244498
6/4/2024,11:11,CUVA,CUVA_InvPla_347,RUCR,1,,dmarcum@nps.gov_nps,12:51.1,12:51.1,-81.51785127,41.23244498
6/4/2024,11:11,CUVA,CUVA_InvPla_347,PYCA80,4,,dmarcum@nps.gov_nps,12:51.1,12:51.1,-81.51785127,41.23244498
6/4/2024,11:11,CUVA,CUVA_InvPla_347,ELUM,4,,dmarcum@nps.gov_nps,12:51.1,12:51.1,-81.51785127,41.23244498
6/4/2024,11:11,CUVA,CUVA_InvPla_347,ROMU,5,,dmarcum@nps.gov_nps,12:51.1,12:51.1,-81.51785127,41.23244498
6/4/2024,11:11,CUVA,CUVA_InvPla_347,HOLA,3,,dmarcum@nps.gov_nps,12:51.1,12:51.1,-81.51785127,41.23244498
6/4/2024,11:11,CUVA,CUVA_InvPla_347,FRAL4,2,,dmarcum@nps.gov_nps,12:51.1,12:51.1,-81.51785127,41.23244498
6/4/2024,11:11,CUVA,CUVA_InvPla_347,LIVU,3,,dmarcum@nps.gov_nps,12:51.1,12:51.1,-81.51785127,41.23244498
6/4/2024,11:11,CUVA,CUVA_InvPla_347,LOTA,3,,dmarcum@nps.gov_nps,12:51.1,12:51.1,-81.51785127,41.23244498
6/4/2024,11:11,CUVA,CUVA_InvPla_347,LOMA6,3,,dmarcum@nps.gov_nps,12:51.1,12:51.1,-81.51785127,41.23244498
6/4/2024,11:11,CUVA,CUVA_InvPla_347,SCAR7,2,,dmarcum@nps.gov_nps,12:51.1,12:51.1,-81.51785127,41.23244498
7/2/2024,14:40,CUVA,CUVA_InvPla_246,ROMU,6,,dmarcum@nps.gov_nps,42:48.9,42:48.9,-81.60951823,41.35803017
7/2/2024,14:40,CUVA,CUVA_InvPla_246,CEOR7,3,,dmarcum@nps.gov_nps,42:48.9,42:48.9,-81.60951823,41.35803017
7/2/2024,14:40,CUVA,CUVA_InvPla_246,FRAL4,6,Large old buckthorn ,dmarcum@nps.gov_nps,42:48.9,42:48.9,-81.60951823,41.35803017
7/2/2024,14:40,CUVA,CUVA_InvPla_246,LIVU,5,,dmarcum@nps.gov_nps,42:48.9,42:48.9,-81.60951823,41.35803017
7/2/2024,14:40,CUVA,CUVA_InvPla_246,LOMO2,4,,dmarcum@nps.gov_nps,42:48.9,42:48.9,-81.60951823,41.35803017
5/28/2024,13:49,CUVA,CUVA_InvPla_9,BETH,4,,dmarcum@nps.gov_nps,54:18.1,54:18.1,-81.51790792,41.23243446
5/28/2024,13:49,CUVA,CUVA_InvPla_9,LOMA6,3,,dmarcum@nps.gov_nps,54:18.1,54:18.1,-81.51790792,41.23243446
5/28/2024,13:49,CUVA,CUVA_InvPla_9,ROMU,3,,dmarcum@nps.gov_nps,54:18.1,54:18.1,-81.51790792,41.23243446
5/28/2024,13:49,CUVA,CUVA_InvPla_9,ALPE4,2,,dmarcum@nps.gov_nps,54:18.1,54:18.1,-81.51790792,41.23243446
6/3/2024,13:48,CUVA,CUVA_InvPla_340,ROMU,3,,SBingham@nps.gov_nps,49:10.2,49:10.2,-81.55092708,41.28792155
6/3/2024,13:48,CUVA,CUVA_InvPla_340,MIVI,4,,SBingham@nps.gov_nps,49:10.2,49:10.2,-81.55092708,41.28792155
6/3/2024,13:48,CUVA,CUVA_InvPla_340,MYSC,2,,SBingham@nps.gov_nps,49:10.2,49:10.2,-81.55092708,41.28792155
6/3/2024,13:48,CUVA,CUVA_InvPla_340,BETH,3,,SBingham@nps.gov_nps,49:10.2,49:10.2,-81.55092708,41.28792155
5/28/2024,13:57,CUVA,CUVA_InvPla_24,ROMU,5,,dmarcum@nps.gov_nps,04:37.3,04:37.3,-81.51788197,41.23248035
5/28/2024,13:57,CUVA,CUVA_InvPla_24,LOMA6,3,,dmarcum@nps.gov_nps,04:37.3,04:37.3,-81.51788197,41.23248035
5/28/2024,13:57,CUVA,CUVA_InvPla_24,LIVU,2,,dmarcum@nps.gov_nps,04:37.3,04:37.3,-81.51788197,41.23248035
5/28/2024,13:57,CUVA,CUVA_InvPla_24,LYNU,5,,dmarcum@nps.gov_nps,04:37.3,04:37.3,-81.51788197,41.23248035
5/28/2024,13:57,CUVA,CUVA_InvPla_24,PHAR3,6,,dmarcum@nps.gov_nps,04:37.3,04:37.3,-81.51788197,41.23248035
5/28/2024,13:57,CUVA,CUVA_InvPla_24,POCU6,7,,dmarcum@nps.gov_nps,04:37.3,04:37.3,-81.51788197,41.23248035
5/28/2024,13:57,CUVA,CUVA_InvPla_24,ALPE4,5,,dmarcum@nps.gov_nps,04:37.3,04:37.3,-81.51788197,41.23248035
5/28/2024,13:57,CUVA,CUVA_InvPla_24,HEMA3,2,,dmarcum@nps.gov_nps,04:37.3,04:37.3,-81.51788197,41.23248035
5/28/2024,13:57,CUVA,CUVA_InvPla_24,HUJA,2,,dmarcum@nps.gov_nps,04:37.3,04:37.3,-81.51788197,41.23248035
5/29/2024,15:11,CUVA,CUVA_InvPla_288,BETH,2,,SBingham@nps.gov_nps,12:54.4,12:54.4,-81.81865672,41.1850274
5/29/2024,15:11,CUVA,CUVA_InvPla_288,ALPE4,2,,SBingham@nps.gov_nps,12:54.4,12:54.4,-81.81865672,41.1850274
5/29/2024,15:11,CUVA,CUVA_InvPla_288,MIVI,5,,SBingham@nps.gov_nps,12:54.4,12:54.4,-81.81865672,41.1850274
5/29/2024,15:11,CUVA,CUVA_InvPla_288,ROMU,3,,SBingham@nps.gov_nps,12:54.4,12:54.4,-81.81865672,41.1850274
5/29/2024,15:11,CUVA,CUVA_InvPla_288,LYNU,2,,SBingham@nps.gov_nps,12:54.4,12:54.4,-81.81865672,41.1850274
5/29/2024,12:36,CUVA,CUVA_InvPla_253,ROMU,5,,dmarcum@nps.gov_nps,39:38.4,39:38.4,-81.5624939,41.28923156
5/29/2024,12:36,CUVA,CUVA_InvPla_253,HEMA3,1,,dmarcum@nps.gov_nps,39:38.4,39:38.4,-81.5624939,41.28923156
5/29/2024,12:36,CUVA,CUVA_InvPla_253,PHAR3,5,,dmarcum@nps.gov_nps,39:38.4,39:38.4,-81.5624939,41.28923156
5/29/2024,12:36,CUVA,CUVA_InvPla_253,FRAL4,3,,dmarcum@nps.gov_nps,39:38.4,39:38.4,-81.5624939,41.28923156
5/29/2024,12:36,CUVA,CUVA_InvPla_253,MIVI,5,,dmarcum@nps.gov_nps,39:38.4,39:38.4,-81.5624939,41.28923156
5/29/2024,12:36,CUVA,CUVA_InvPla_253,MYSC,3,,dmarcum@nps.gov_nps,39:38.4,39:38.4,-81.5624939,41.28923156
5/29/2024,12:36,CUVA,CUVA_InvPla_253,LYNU,4,,dmarcum@nps.gov_nps,39:38.4,39:38.4,-81.5624939,41.28923156
5/29/2024,12:36,CUVA,CUVA_InvPla_253,POCU6,5,,dmarcum@nps.gov_nps,39:38.4,39:38.4,-81.5624939,41.28923156
5/30/2024,16:19,CUVA,CUVA_InvPla_229,HEMA3,2,,dmarcum@nps.gov_nps,23:52.8,23:52.8,-81.51792072,41.23240499
5/30/2024,16:19,CUVA,CUVA_InvPla_229,ALPE4,1,,dmarcum@nps.gov_nps,23:52.8,23:52.8,-81.51792072,41.23240499
5/30/2024,16:19,CUVA,CUVA_InvPla_229,MIVI,4,,dmarcum@nps.gov_nps,23:52.8,23:52.8,-81.51792072,41.23240499
5/30/2024,16:19,CUVA,CUVA_InvPla_229,ROMU,5,,dmarcum@nps.gov_nps,23:52.8,23:52.8,-81.51792072,41.23240499
5/30/2024,16:19,CUVA,CUVA_InvPla_229,TOJA,1,,dmarcum@nps.gov_nps,23:52.8,23:52.8,-81.51792072,41.23240499
5/30/2024,16:19,CUVA,CUVA_InvPla_229,BETH,2,,dmarcum@nps.gov_nps,23:52.8,23:52.8,-81.51792072,41.23240499
5/30/2024,16:19,CUVA,CUVA_InvPla_229,PHAR3,5,,dmarcum@nps.gov_nps,23:52.8,23:52.8,-81.51792072,41.23240499
5/30/2024,16:19,CUVA,CUVA_InvPla_229,PHAU7,2,,dmarcum@nps.gov_nps,23:52.8,23:52.8,-81.51792072,41.23240499
5/30/2024,16:19,CUVA,CUVA_InvPla_229,POCU6,5,,dmarcum@nps.gov_nps,23:52.8,23:52.8,-81.51792072,41.23240499
5/30/2024,16:19,CUVA,CUVA_InvPla_229,LOCO6,1,,dmarcum@nps.gov_nps,23:52.8,23:52.8,-81.51792072,41.23240499
5/30/2024,16:19,CUVA,CUVA_InvPla_229,LYNU,4,,dmarcum@nps.gov_nps,23:52.8,23:52.8,-81.51792072,41.23240499
5/30/2024,16:19,CUVA,CUVA_InvPla_229,LYSA2,1,,dmarcum@nps.gov_nps,23:52.8,23:52.8,-81.51792072,41.23240499
5/30/2024,16:19,CUVA,CUVA_InvPla_229,SCAR7,4,,dmarcum@nps.gov_nps,23:52.8,23:52.8,-81.51792072,41.23240499
5/30/2024,16:19,CUVA,CUVA_InvPla_229,DACA6,1,,dmarcum@nps.gov_nps,23:52.8,23:52.8,-81.51792072,41.23240499
5/30/2024,16:19,CUVA,CUVA_InvPla_229,SEVA4,1,,dmarcum@nps.gov_nps,23:52.8,23:52.8,-81.51792072,41.23240499
5/30/2024,16:19,CUVA,CUVA_InvPla_229,DIFU2,1,,dmarcum@nps.gov_nps,23:52.8,23:52.8,-81.51792072,41.23240499
5/30/2024,16:19,CUVA,CUVA_InvPla_229,GLHE2,4,,dmarcum@nps.gov_nps,23:52.8,23:52.8,-81.51792072,41.23240499
5/30/2024,16:19,CUVA,CUVA_InvPla_229,LIVU,3,,dmarcum@nps.gov_nps,23:52.8,23:52.8,-81.51792072,41.23240499
5/30/2024,16:19,CUVA,CUVA_InvPla_229,RUCR,1,,dmarcum@nps.gov_nps,23:52.8,23:52.8,-81.51792072,41.23240499
7/3/2024,13:03,CUVA,CUVA_InvPla_44,ROMU,3,,SBingham@nps.gov_nps,04:27.5,04:27.5,-81.60569879,41.36418676
7/3/2024,13:03,CUVA,CUVA_InvPla_44,PHAU7,3,,SBingham@nps.gov_nps,04:27.5,04:27.5,-81.60569879,41.36418676
7/3/2024,13:03,CUVA,CUVA_InvPla_44,LOMO2,3,,SBingham@nps.gov_nps,04:27.5,04:27.5,-81.60569879,41.36418676
7/3/2024,13:03,CUVA,CUVA_InvPla_44,SCAR7,3,,SBingham@nps.gov_nps,04:27.5,04:27.5,-81.60569879,41.36418676
7/3/2024,13:03,CUVA,CUVA_InvPla_44,DIFU2,1,,SBingham@nps.gov_nps,04:27.5,04:27.5,-81.60569879,41.36418676
7/3/2024,13:03,CUVA,CUVA_InvPla_44,LIVU,2,,SBingham@nps.gov_nps,04:27.5,04:27.5,-81.60569879,41.36418676
7/3/2024,13:03,CUVA,CUVA_InvPla_44,PHAR3,3,,SBingham@nps.gov_nps,04:27.5,04:27.5,-81.60569879,41.36418676
7/3/2024,13:03,CUVA,CUVA_InvPla_44,LYNU,4,,SBingham@nps.gov_nps,04:27.5,04:27.5,-81.60569879,41.36418676
7/2/2024,11:35,CUVA,CUVA_InvPla_282,ROMU,1,,SBingham@nps.gov_nps,38:05.1,38:05.1,-81.57792228,41.28274168
7/2/2024,11:35,CUVA,CUVA_InvPla_282,LOMA6,1,,SBingham@nps.gov_nps,38:05.1,38:05.1,-81.57792228,41.28274168
7/2/2024,11:35,CUVA,CUVA_InvPla_282,MIVI,2,,SBingham@nps.gov_nps,38:05.1,38:05.1,-81.57792228,41.28274168
7/2/2024,11:35,CUVA,CUVA_InvPla_282,ALPE4,2,,SBingham@nps.gov_nps,38:05.1,38:05.1,-81.57792228,41.28274168
7/2/2024,11:35,CUVA,CUVA_InvPla_282,ELUM,3,,SBingham@nps.gov_nps,38:05.1,38:05.1,-81.57792228,41.28274168
7/2/2024,11:35,CUVA,CUVA_InvPla_282,POAL7,1,,SBingham@nps.gov_nps,38:05.1,38:05.1,-81.57792228,41.28274168
7/2/2024,11:35,CUVA,CUVA_InvPla_282,BROM-H,3,?  Same as before.  Sterilis?,SBingham@nps.gov_nps,38:05.1,38:05.1,-81.57792228,41.28274168
7/2/2024,11:35,CUVA,CUVA_InvPla_282,FRAL4,1,Nice vernal pool at forest edge by diver.  Winterberry,SBingham@nps.gov_nps,38:05.1,38:05.1,-81.57792228,41.28274168
5/28/2024,14:39,CUVA,CUVA_InvPla_8,HEMA3,1,,dmarcum@nps.gov_nps,41:50.4,41:50.4,-81.51786349,41.23249132
5/28/2024,14:39,CUVA,CUVA_InvPla_8,ROMU,3,,dmarcum@nps.gov_nps,41:50.4,41:50.4,-81.51786349,41.23249132
5/28/2024,14:39,CUVA,CUVA_InvPla_8,SCAR7,2,,dmarcum@nps.gov_nps,41:50.4,41:50.4,-81.51786349,41.23249132
5/28/2024,14:39,CUVA,CUVA_InvPla_8,AIAL,2,,dmarcum@nps.gov_nps,41:50.4,41:50.4,-81.51786349,41.23249132
5/28/2024,14:39,CUVA,CUVA_InvPla_8,LOMA6,3,,dmarcum@nps.gov_nps,41:50.4,41:50.4,-81.51786349,41.23249132
5/28/2024,14:39,CUVA,CUVA_InvPla_8,ALPE4,4,,dmarcum@nps.gov_nps,41:50.4,41:50.4,-81.51786349,41.23249132
5/28/2024,14:39,CUVA,CUVA_InvPla_8,LIVU,2,,dmarcum@nps.gov_nps,41:50.4,41:50.4,-81.51786349,41.23249132
5/28/2024,14:39,CUVA,CUVA_InvPla_8,PHAR3,4,,dmarcum@nps.gov_nps,41:50.4,41:50.4,-81.51786349,41.23249132
5/28/2024,14:39,CUVA,CUVA_InvPla_8,LYNU,3,,dmarcum@nps.gov_nps,41:50.4,41:50.4,-81.51786349,41.23249132
5/28/2024,14:39,CUVA,CUVA_InvPla_8,ELUM,4,,dmarcum@nps.gov_nps,41:50.4,41:50.4,-81.51786349,41.23249132
5/28/2024,14:39,CUVA,CUVA_InvPla_8,CIAR4,3,,dmarcum@nps.gov_nps,41:50.4,41:50.4,-81.51786349,41.23249132
5/28/2024,14:39,CUVA,CUVA_InvPla_8,POPR,3,,dmarcum@nps.gov_nps,41:50.4,41:50.4,-81.51786349,41.23249132
7/2/2024,12:03,CUVA,CUVA_InvPla_283,SEVA4,3,,SBingham@nps.gov_nps,05:42.7,05:42.7,-81.5751137,41.28484865
7/2/2024,12:03,CUVA,CUVA_InvPla_283,ELUM,5,,SBingham@nps.gov_nps,05:42.7,05:42.7,-81.5751137,41.28484865
7/2/2024,12:03,CUVA,CUVA_InvPla_283,DIFU2,2,,SBingham@nps.gov_nps,05:42.7,05:42.7,-81.5751137,41.28484865
7/2/2024,12:03,CUVA,CUVA_InvPla_283,CIAR4,3,,SBingham@nps.gov_nps,05:42.7,05:42.7,-81.5751137,41.28484865
7/2/2024,12:03,CUVA,CUVA_InvPla_283,CIVU,1,,SBingham@nps.gov_nps,05:42.7,05:42.7,-81.5751137,41.28484865
7/2/2024,12:03,CUVA,CUVA_InvPla_283,PHAU7,2,,SBingham@nps.gov_nps,05:42.7,05:42.7,-81.5751137,41.28484865
7/2/2024,12:03,CUVA,CUVA_InvPla_283,PHAR3,4,,SBingham@nps.gov_nps,05:42.7,05:42.7,-81.5751137,41.28484865
7/2/2024,12:03,CUVA,CUVA_InvPla_283,ROMU,5,,SBingham@nps.gov_nps,05:42.7,05:42.7,-81.5751137,41.28484865
7/2/2024,12:03,CUVA,CUVA_InvPla_283,LOMA6,2,,SBingham@nps.gov_nps,05:42.7,05:42.7,-81.5751137,41.28484865
7/2/2024,12:03,CUVA,CUVA_InvPla_283,ALPE4,2,,SBingham@nps.gov_nps,05:42.7,05:42.7,-81.5751137,41.28484865
7/2/2024,12:03,CUVA,CUVA_InvPla_283,MIVI,3,,SBingham@nps.gov_nps,05:42.7,05:42.7,-81.5751137,41.28484865
7/2/2024,12:03,CUVA,CUVA_InvPla_283,EUFO5,3,,SBingham@nps.gov_nps,05:42.7,05:42.7,-81.5751137,41.28484865
7/2/2024,12:03,CUVA,CUVA_InvPla_283,TOJA,2,,SBingham@nps.gov_nps,05:42.7,05:42.7,-81.5751137,41.28484865
7/2/2024,12:03,CUVA,CUVA_InvPla_283,FOSU,2,,SBingham@nps.gov_nps,05:42.7,05:42.7,-81.5751137,41.28484865
7/2/2024,12:03,CUVA,CUVA_InvPla_283,ELRE4,3,,SBingham@nps.gov_nps,05:42.7,05:42.7,-81.5751137,41.28484865
7/2/2024,12:03,CUVA,CUVA_InvPla_283,HOLA,2,,SBingham@nps.gov_nps,05:42.7,05:42.7,-81.5751137,41.28484865
7/2/2024,15:31,CUVA,CUVA_InvPla_264,ELUM,2,,dmarcum@nps.gov_nps,33:33.5,33:33.5,-81.51790279,41.23243383
7/2/2024,15:31,CUVA,CUVA_InvPla_264,LOCO6,3,,dmarcum@nps.gov_nps,33:33.5,33:33.5,-81.51790279,41.23243383
7/2/2024,15:31,CUVA,CUVA_InvPla_264,CEOR7,3,,dmarcum@nps.gov_nps,33:33.5,33:33.5,-81.51790279,41.23243383
7/2/2024,15:31,CUVA,CUVA_InvPla_264,LOMO2,2,,dmarcum@nps.gov_nps,33:33.5,33:33.5,-81.51790279,41.23243383
7/2/2024,15:31,CUVA,CUVA_InvPla_264,ROMU,5,,dmarcum@nps.gov_nps,33:33.5,33:33.5,-81.51790279,41.23243383
7/2/2024,15:31,CUVA,CUVA_InvPla_264,SCAR7,4,,dmarcum@nps.gov_nps,33:33.5,33:33.5,-81.51790279,41.23243383
7/2/2024,15:31,CUVA,CUVA_InvPla_264,HOLA,1,,dmarcum@nps.gov_nps,33:33.5,33:33.5,-81.51790279,41.23243383
7/2/2024,15:31,CUVA,CUVA_InvPla_264,FRAL4,1,,dmarcum@nps.gov_nps,33:33.5,33:33.5,-81.51790279,41.23243383
7/2/2024,15:31,CUVA,CUVA_InvPla_264,LIVU,1,,dmarcum@nps.gov_nps,33:33.5,33:33.5,-81.51790279,41.23243383
5/31/2024,7:42,CUVA,CUVA_InvPla_355,TYAN,5,,dmarcum@nps.gov_nps,49:13.8,49:13.8,-81.51792104,41.23240798
5/31/2024,7:42,CUVA,CUVA_InvPla_355,LYNU,3,,dmarcum@nps.gov_nps,49:13.8,49:13.8,-81.51792104,41.23240798
5/31/2024,7:42,CUVA,CUVA_InvPla_355,LYSA2,3,,dmarcum@nps.gov_nps,49:13.8,49:13.8,-81.51792104,41.23240798
5/31/2024,7:42,CUVA,CUVA_InvPla_355,LIVU,4,,dmarcum@nps.gov_nps,49:13.8,49:13.8,-81.51792104,41.23240798
5/31/2024,7:42,CUVA,CUVA_InvPla_355,DILA4,1,,dmarcum@nps.gov_nps,49:13.8,49:13.8,-81.51792104,41.23240798
5/31/2024,7:42,CUVA,CUVA_InvPla_355,RUCR,1,,dmarcum@nps.gov_nps,49:13.8,49:13.8,-81.51792104,41.23240798
5/31/2024,7:42,CUVA,CUVA_InvPla_355,ROMU,5,,dmarcum@nps.gov_nps,49:13.8,49:13.8,-81.51792104,41.23240798
5/31/2024,7:42,CUVA,CUVA_InvPla_355,CIAR4,5,,dmarcum@nps.gov_nps,49:13.8,49:13.8,-81.51792104,41.23240798
5/31/2024,7:42,CUVA,CUVA_InvPla_355,PHAU7,3,,dmarcum@nps.gov_nps,49:13.8,49:13.8,-81.51792104,41.23240798
5/31/2024,7:42,CUVA,CUVA_InvPla_355,LOMO2,1,,dmarcum@nps.gov_nps,49:13.8,49:13.8,-81.51792104,41.23240798
5/31/2024,7:42,CUVA,CUVA_InvPla_355,ELUM,5,,dmarcum@nps.gov_nps,49:13.8,49:13.8,-81.51792104,41.23240798
5/31/2024,7:42,CUVA,CUVA_InvPla_355,LOMA6,2,,dmarcum@nps.gov_nps,49:13.8,49:13.8,-81.51792104,41.23240798
7/3/2024,12:07,CUVA,CUVA_InvPla_45,ROMU,3,,SBingham@nps.gov_nps,09:05.9,09:05.9,-81.60460087,41.36487598
7/3/2024,12:07,CUVA,CUVA_InvPla_45,ALPE4,3,,SBingham@nps.gov_nps,09:05.9,09:05.9,-81.60460087,41.36487598
7/3/2024,12:07,CUVA,CUVA_InvPla_45,LYNU,2,,SBingham@nps.gov_nps,09:05.9,09:05.9,-81.60460087,41.36487598
7/3/2024,12:07,CUVA,CUVA_InvPla_45,PHAR3,5,,SBingham@nps.gov_nps,09:05.9,09:05.9,-81.60460087,41.36487598
7/3/2024,12:07,CUVA,CUVA_InvPla_45,POCU6,4,,SBingham@nps.gov_nps,09:05.9,09:05.9,-81.60460087,41.36487598
7/3/2024,12:07,CUVA,CUVA_InvPla_45,HEMA3,2,,SBingham@nps.gov_nps,09:05.9,09:05.9,-81.60460087,41.36487598
7/3/2024,12:07,CUVA,CUVA_InvPla_45,LIVU,2,,SBingham@nps.gov_nps,09:05.9,09:05.9,-81.60460087,41.36487598
6/27/2024,16:06,CUVA,CUVA_InvPla_104,LOMA6,5,,dmarcum@nps.gov_nps,08:11.5,08:11.5,-81.51788308,41.23242652
6/27/2024,16:06,CUVA,CUVA_InvPla_104,ALPE4,5,,dmarcum@nps.gov_nps,08:11.5,08:11.5,-81.51788308,41.23242652
6/27/2024,16:06,CUVA,CUVA_InvPla_104,HEMA3,1,,dmarcum@nps.gov_nps,08:11.5,08:11.5,-81.51788308,41.23242652
6/27/2024,16:06,CUVA,CUVA_InvPla_104,ROMU,2,,dmarcum@nps.gov_nps,08:11.5,08:11.5,-81.51788308,41.23242652
6/27/2024,16:06,CUVA,CUVA_InvPla_104,LIVU,2,,dmarcum@nps.gov_nps,08:11.5,08:11.5,-81.51788308,41.23242652
