ObjectID,GlobalID,WoodyModule,SpeciesCode,DiameterClassRange,Count,ParentGlobalID,CreationDate,Creator,EditDate,Editor,WoodySiteName,ShrubClump,D0to1,D1to2_5,D2_5to5,D5to10,D10to15,D15to20,D20to25,D25to30,D30to35,D35to40,Dgt40,Dgt40_1,Dgt40_2,Dgt40_3,Dgt40_4,Dgt40_5
308,226610a1-fda8-4e8a-8435-fb93acdbb06a,2,PARQUI,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,,5,1,,,,,,,,,,,,,,
309,ac49531d-0e1f-447c-b174-980ba209192f,2,STNDEAD,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,3,1,,2,,,,,,,,,,,,,
310,d3438f86-9138-4c61-94ec-af1415cd44af,2,VIBDEN,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,,,1,,,,,,,,,,,,,,
311,6da78ec5-f0e7-41bf-bd5e-7c0d8e25d48f,2,SAMCAN,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,6,6,6,,,,,,,,,,,,,,
312,07c7234f-f297-4a27-b024-a9903bd99f77,2,ROSMUL,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,,,1,,,,,,,,,,,,,,
313,316e918c-bfcd-45a7-a04c-3a96beb0799c,2,LONMOR,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,1,,5,,,,,,,,,,,,,,
314,66e5329c-bec8-4faf-a14f-21cd1df762a3,3,ROSMUL,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,,2,,,,,,,,,,,,,,,
315,7d4260aa-e31f-48c4-8a3c-833e2d8f9624,3,PARQUI,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,,4,2,,,,,,,,,,,,,,
316,3d94457a-db72-4827-afce-59c44287bf82,3,COROBL,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,,1,1,,,,,,,,,,,,,,
317,34b5877b-49b9-4126-b630-898b1a8a4ca0,3,LONMOR,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,3,,,5,2,,,,,,,,,,,,
318,718134ba-8200-4b8a-8a03-b7b4797d7d04,3,VITRIP,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,,4,1,,,,,,,,,,,,,,
319,f18998ef-3477-4624-b86f-f31ae9b6479d,3,STNDEAD,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,,1,1,,,,,,,,,,,,,,
320,b34395c6-9d44-44eb-8fd2-f052de6425d2,3,PLAOCC,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,,,2,1,,,,,,,,,,,,,
321,df5d12a4-a8a7-481d-9e8d-2595d9b56265,3,RUBPEN,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,,11,5,,,,,,,,,,,,,,
322,3046a12d-1e13-49f5-b035-6041cbbc5d23,3,ULMAME,,,defdc019-421f-4240-a599-d320036dca35,7/14/2023 18:41,dmarcum@nps.gov_nps,7/14/2023 18:41,dmarcum@nps.gov_nps,241VK4,,,1,,,,,,,,,,,,,,
