EventID,LocationID,FeatureID,Module_No,Scientific_Name,DiamID,Count
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Crataegus punctata,C4,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Ulmus americana,C7,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Celastrus orbiculatus,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Quercus imbricaria,C7,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Quercus imbricaria,C9,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Platanus occidentalis,C4,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Platanus occidentalis,C6,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Platanus occidentalis,C9,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Platanus occidentalis,Big,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Fraxinus pennsylvanica,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Pyrus malus,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Pyrus malus,C3,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,6,Platanus occidentalis,C4,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,7,Viburnum lentago,C5,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,7,Rosa multiflora,C0,25
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,7,Rosa multiflora,C1,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,7,Rosa multiflora,C2,5
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,7,Carpinus caroliniana,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,7,Lonicera maackii,C0,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,7,Lonicera maackii,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,7,Lonicera maackii,C2,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,7,Fraxinus pennsylvanica,C1,4
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,7,Ligustrum vulgare,C0,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,7,Ligustrum vulgare,C2,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,7,Lonicera morrowii,C0,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,7,Crataegus coccinea,C4,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,7,Cornus racemosa,C0,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,7,Cornus racemosa,C1,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,7,Cornus racemosa,C3,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,7,Aesculus glabra,C4,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,7,Aesculus glabra,C5,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,7,Celastrus orbiculatus,C1,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,7,Malus toringo,C1,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,7,Ligustrum vulgare,C0,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,7,Ligustrum vulgare,C2,1
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,8,Fraxinus pennsylvanica,C1,3
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,8,Rosa multiflora,C0,4
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,8,Rosa multiflora,C1,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,8,Cornus racemosa,C1,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,8,Rubus occidentalis,C1,2
CUVAWetlnd2023Aug25,CUVAWetlnd135,365BM6,8,Carpinus caroliniana,C1,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,1,Cornus amomum,C1,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,1,Platanus occidentalis,C2,6
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,1,Fraxinus pennsylvanica,C2,12
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,1,Standing dead,C4,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,1,Standing dead,C6,2
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,1,Standing dead,C7,2
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,1,Standing dead,C8,2
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,10,Platanus occidentalis,C1,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,10,Platanus occidentalis,C2,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,10,Platanus occidentalis,C9,2
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,10,Alnus incana,C1,5
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,10,Ulmus americana,C9,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,10,Fraxinus pennsylvanica,C1,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,10,Elaeagnus umbellata,C1,2
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,9,Fraxinus pennsylvanica,C1,12
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,9,Platanus occidentalis,C1,3
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,9,Platanus occidentalis,C2,2
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,9,Alnus incana,C0,4
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,9,Alnus incana,C1,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,9,Standing dead,C5,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,9,Standing dead,C6,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,8,Fraxinus pennsylvanica,C1,6
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,8,Platanus occidentalis,C1,6
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,8,Alnus incana,C0,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,8,Standing dead,C9,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,7,Standing dead,C9,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,6,Platanus occidentalis,C1,2
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,6,Standing dead,C4,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,6,Standing dead,C5,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,5,Platanus occidentalis,C2,44
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,5,Elaeagnus umbellata,C0,2
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,5,Populus deltoides,C1,4
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,5,Alnus incana,C0,3
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,5,Alnus incana,C1,2
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,4,Platanus occidentalis,C1,22
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,4,Alnus incana,C0,2
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,4,Standing dead,C3,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,4,Standing dead,C5,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,4,Standing dead,C9,2
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,3,Platanus occidentalis,C1,19
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,3,Fraxinus pennsylvanica,C4,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,3,Populus deltoides,C1,2
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,3,Standing dead,C4,4
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,3,Standing dead,C9,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,2,Platanus occidentalis,C1,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,2,Platanus occidentalis,C2,3
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,2,Fraxinus pennsylvanica,C1,2
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,2,Alnus incana,C0,1
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,2,Standing dead,C8,3
CUVAWetlnd2023Aug01,CUVAWetlnd136,526,5,Salix sericea,C1,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,1,Fraxinus pennsylvanica,C0,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,1,Fraxinus pennsylvanica,C1,4
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,1,Fraxinus pennsylvanica,C2,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,1,Fraxinus pennsylvanica,C3,6
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,1,Standing dead,C1,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,1,Standing dead,C2,4
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,1,Salix amygdaloides,C3,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,1,Salix amygdaloides,C4,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,1,Vitis riparia,C1,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,1,Populus deltoides,C1,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,1,Populus deltoides,C2,10
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,1,Populus deltoides,C3,15
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,1,Populus deltoides,C4,8
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,1,Populus deltoides,C5,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,1,Platanus occidentalis,C1,5
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,1,Platanus occidentalis,C2,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,1,Platanus occidentalis,C3,6
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,1,Platanus occidentalis,C4,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,1,Salix nigra,C2,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,1,Salix nigra,C3,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,1,Salix nigra,C4,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,2,Platanus occidentalis,C1,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,2,Platanus occidentalis,C2,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,2,Platanus occidentalis,C3,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,2,Platanus occidentalis,C4,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,2,Standing dead,C2,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,2,Salix amygdaloides,C3,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,2,Salix amygdaloides,C4,3
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,2,Salix nigra,C0,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,2,Salix nigra,C4,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,2,Populus deltoides,C2,5
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,2,Populus deltoides,C3,12
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,2,Populus deltoides,C4,4
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,2,Populus deltoides,C5,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,2,Fraxinus pennsylvanica,C1,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,2,Fraxinus pennsylvanica,C2,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,2,Fraxinus pennsylvanica,C3,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,2,Salix discolor,C3,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,2,Acer saccharinum,C1,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,3,Platanus occidentalis,C1,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,3,Platanus occidentalis,C2,4
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,3,Platanus occidentalis,C3,12
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,3,Platanus occidentalis,C4,8
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,3,Populus deltoides,C1,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,3,Populus deltoides,C2,3
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,3,Populus deltoides,C3,6
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,3,Populus deltoides,C4,7
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,3,Salix nigra,C1,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,3,Salix nigra,C2,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,3,Salix amygdaloides,C3,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,3,Salix amygdaloides,C4,3
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,3,Salix amygdaloides,C5,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,3,Standing dead,C3,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,3,Vitis riparia,C1,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,3,Rhamnus frangula,C1,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,3,Fraxinus pennsylvanica,C1,5
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,3,Fraxinus pennsylvanica,C2,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,4,Fraxinus pennsylvanica,C1,26
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,4,Fraxinus pennsylvanica,C2,7
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,4,Platanus occidentalis,C1,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,4,Platanus occidentalis,C2,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,4,Platanus occidentalis,C3,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,4,Elaeagnus umbellata,C0,3
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,4,Elaeagnus umbellata,C3,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,4,Elaeagnus umbellata,C4,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,4,Toxicodendron radicans,C1,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,4,Acer saccharinum,C7,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,4,Acer saccharinum,C9,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,4,Acer saccharinum,C10,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,4,Acer saccharinum,Big,2
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,4,Rosa multiflora,C1,1
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,4,Populus deltoides,C2,4
CUVAWetlnd2023Aug16,CUVAWetlnd137,526SB1,4,Populus deltoides,C5,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Cornus drummondii,C1,56
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Cornus drummondii,C2,4
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Cornus drummondii,C3,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Fraxinus pennsylvanica,C1,107
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Fraxinus pennsylvanica,C2,9
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Rhamnus frangula,C1,36
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Rhamnus frangula,C2,10
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Populus deltoides,C8,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Populus deltoides,C9,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Populus deltoides,C10,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Populus deltoides,Big,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Viburnum lentago,C1,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Ulmus americana,C3,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Ulmus americana,C4,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Ulmus americana,C5,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Ulmus americana,C6,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Cornus racemosa,C1,5
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Rosa multiflora,C0,3
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Rosa multiflora,C1,6
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Rosa multiflora,C2,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Standing dead,C1,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Standing dead,C2,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Standing dead,C5,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Standing dead,C8,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Platanus occidentalis,C6,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Lindera benzoin,C1,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Lindera benzoin,C9,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Ligustrum vulgare,C1,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Toxicodendron radicans,C1,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Parthenocissus quinquefolia,C1,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,1,Carya ovata,C1,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Fraxinus pennsylvanica,C1,100
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Fraxinus pennsylvanica,C2,5
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Cornus drummondii,C1,77
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Cornus drummondii,C2,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Cornus drummondii,C4,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Rhamnus frangula,C1,14
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Rhamnus frangula,C2,3
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Standing dead,C0,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Standing dead,C2,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Standing dead,C10,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Rosa multiflora,C0,21
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Rosa multiflora,C1,13
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Populus deltoides,C8,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Populus deltoides,C9,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Populus deltoides,C10,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Populus deltoides,Big,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Ligustrum vulgare,C0,4
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Ligustrum vulgare,C1,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Ligustrum vulgare,C2,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Cornus obliqua,C1,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Cornus racemosa,C1,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Fraxinus nigra,C1,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Toxicodendron radicans,C1,5
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Toxicodendron radicans,C2,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Toxicodendron radicans,C3,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Platanus occidentalis,C6,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Acer saccharinum,C8,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Ulmus americana,C3,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Ulmus americana,C5,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Ulmus americana,C7,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Ulmus americana,C8,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,2,Quercus bicolor,C2,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Fraxinus pennsylvanica,C0,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Fraxinus pennsylvanica,C1,98
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Fraxinus pennsylvanica,C2,13
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Cornus drummondii,C0,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Cornus drummondii,C1,90
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Cornus drummondii,C2,4
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Cornus drummondii,C3,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Rhamnus frangula,C1,124
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Rhamnus frangula,C2,11
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Rosa multiflora,C0,17
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Rosa multiflora,C1,8
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Rosa multiflora,C2,6
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Quercus palustris,C1,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Ligustrum vulgare,C0,8
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Ligustrum vulgare,C1,7
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Ligustrum vulgare,C2,3
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Lindera benzoin,C0,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Lindera benzoin,C1,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Malus toringo,C1,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Malus toringo,C2,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Standing dead,C3,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Standing dead,C4,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Standing dead,C5,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Cornus racemosa,C1,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Cornus racemosa,C2,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Cornus obliqua,C1,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Vitis riparia,C1,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Toxicodendron radicans,C1,10
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Toxicodendron radicans,C2,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Toxicodendron radicans,C3,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Populus deltoides,Big,3
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Ulmus americana,C6,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,3,Ulmus americana,C7,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,4,Cornus drummondii,C0,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,4,Cornus drummondii,C1,30
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,4,Cornus drummondii,C2,11
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,4,Fraxinus pennsylvanica,C1,37
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,4,Fraxinus pennsylvanica,C2,5
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,4,Fraxinus pennsylvanica,C4,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,4,Rhamnus frangula,C1,16
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,4,Rhamnus frangula,C2,10
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,4,Ligustrum vulgare,C0,8
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,4,Ligustrum vulgare,C1,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,4,Ligustrum vulgare,C2,3
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,4,Rosa multiflora,C0,29
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,4,Rosa multiflora,C1,4
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,4,Rosa multiflora,C2,3
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,4,Viburnum lentago,C2,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,4,Vitis riparia,C1,5
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,4,Standing dead,C0,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,4,Standing dead,C1,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,4,Standing dead,C5,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,4,Ulmus americana,C6,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,4,Populus deltoides,Big,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,4,Toxicodendron radicans,C2,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,4,Toxicodendron radicans,C3,1
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,4,Malus toringo,C1,2
CUVAWetlnd2023Sep06,CUVAWetlnd138,526SB2,4,Lindera benzoin,C1,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Cornus drummondii,C0,5
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Cornus drummondii,C1,34
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Cornus drummondii,C2,15
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Toxicodendron radicans,C1,2
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Rosa multiflora,C0,44
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Rosa multiflora,C1,11
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Rosa multiflora,C2,2
