VIBI_Herb_ID,EventID,LocationID,Species,ModNo,CovCode
19950,CUVAWetlnd2019Sep09,CUVAWetlnd195,Impatiens capensis,4,3
19951,CUVAWetlnd2019Sep09,CUVAWetlnd195,Toxicodendron radicans,1,2
19952,CUVAWetlnd2019Sep09,CUVAWetlnd195,Toxicodendron radicans,2,4
19953,CUVAWetlnd2019Sep09,CUVAWetlnd195,Toxicodendron radicans,4,3
19954,CUVAWetlnd2019Sep09,CUVAWetlnd195,Quercus alba,1,1
19955,CUVAWetlnd2019Sep09,CUVAWetlnd195,Scutellaria lateriflora,1,1
19956,CUVAWetlnd2019Sep09,CUVAWetlnd195,Scutellaria lateriflora,2,2
19957,CUVAWetlnd2019Sep09,CUVAWetlnd195,Scutellaria lateriflora,3,3
19958,CUVAWetlnd2019Sep09,CUVAWetlnd195,Scutellaria lateriflora,4,3
19959,CUVAWetlnd2019Sep09,CUVAWetlnd195,Geum canadense,1,3
19960,CUVAWetlnd2019Sep09,CUVAWetlnd195,Geum canadense,2,3
19961,CUVAWetlnd2019Sep09,CUVAWetlnd195,Carya ovata,1,2
19962,CUVAWetlnd2019Sep09,CUVAWetlnd195,Carya ovata,2,1
19963,CUVAWetlnd2019Sep09,CUVAWetlnd195,Carya ovata,3,2
19964,CUVAWetlnd2019Sep09,CUVAWetlnd195,Carya ovata,4,2
19965,CUVAWetlnd2019Sep09,CUVAWetlnd195,Elaeagnus umbellata,1,3
19966,CUVAWetlnd2019Sep09,CUVAWetlnd195,Elaeagnus umbellata,2,3
19967,CUVAWetlnd2019Sep09,CUVAWetlnd195,Elaeagnus umbellata,3,2
19968,CUVAWetlnd2019Sep09,CUVAWetlnd195,Elaeagnus umbellata,4,2
19969,CUVAWetlnd2019Sep09,CUVAWetlnd195,Poa sp.,1,2
19970,CUVAWetlnd2019Sep09,CUVAWetlnd195,Poa sp.,2,2
19971,CUVAWetlnd2019Sep09,CUVAWetlnd195,Poa sp.,3,3
19972,CUVAWetlnd2019Sep09,CUVAWetlnd195,Equisetum arvense,1,2
19973,CUVAWetlnd2019Sep09,CUVAWetlnd195,Equisetum arvense,2,3
19974,CUVAWetlnd2019Sep09,CUVAWetlnd195,Equisetum arvense,3,3
19975,CUVAWetlnd2019Sep09,CUVAWetlnd195,Equisetum arvense,4,4
19976,CUVAWetlnd2019Sep09,CUVAWetlnd195,Rosa multiflora,1,5
19977,CUVAWetlnd2019Sep09,CUVAWetlnd195,Rosa multiflora,2,4
19978,CUVAWetlnd2019Sep09,CUVAWetlnd195,Rosa multiflora,3,3
19979,CUVAWetlnd2019Sep09,CUVAWetlnd195,Rosa multiflora,4,4
19980,CUVAWetlnd2019Sep09,CUVAWetlnd195,Carex prasina,1,3
19981,CUVAWetlnd2019Sep09,CUVAWetlnd195,Carex prasina,2,5
19982,CUVAWetlnd2019Sep09,CUVAWetlnd195,Carex prasina,3,5
19983,CUVAWetlnd2019Sep09,CUVAWetlnd195,Carex prasina,4,4
19984,CUVAWetlnd2019Sep09,CUVAWetlnd195,Ranunculus recurvatus,1,2
19985,CUVAWetlnd2019Sep09,CUVAWetlnd195,Ranunculus recurvatus,2,2
19986,CUVAWetlnd2019Sep09,CUVAWetlnd195,Ranunculus recurvatus,3,2
19987,CUVAWetlnd2019Sep09,CUVAWetlnd195,Ranunculus recurvatus,4,2
19988,CUVAWetlnd2019Sep09,CUVAWetlnd195,Galium triflorum,1,2
19989,CUVAWetlnd2019Sep09,CUVAWetlnd195,Galium triflorum,2,2
19990,CUVAWetlnd2019Sep09,CUVAWetlnd195,Galium triflorum,3,4
19991,CUVAWetlnd2019Sep09,CUVAWetlnd195,Galium triflorum,4,2
19992,CUVAWetlnd2019Sep09,CUVAWetlnd195,Liriodendron tulipifera,1,1
19993,CUVAWetlnd2019Sep09,CUVAWetlnd195,Liriodendron tulipifera,3,2
19994,CUVAWetlnd2019Sep09,CUVAWetlnd195,Liriodendron tulipifera,4,2
19995,CUVAWetlnd2019Sep09,CUVAWetlnd195,Cinna arundinacea,1,3
19996,CUVAWetlnd2019Sep09,CUVAWetlnd195,Parthenocissus quinquefolia,1,1
19997,CUVAWetlnd2019Sep09,CUVAWetlnd195,Parthenocissus quinquefolia,3,2
19998,CUVAWetlnd2019Sep09,CUVAWetlnd195,Parthenocissus quinquefolia,4,3
19999,CUVAWetlnd2019Sep09,CUVAWetlnd195,Tussilago farfara,1,1
20000,CUVAWetlnd2019Sep09,CUVAWetlnd195,Tussilago farfara,2,2
20001,CUVAWetlnd2019Sep09,CUVAWetlnd195,Tussilago farfara,4,4
20002,CUVAWetlnd2019Sep09,CUVAWetlnd195,Cardamine sp.,1,1
20003,CUVAWetlnd2019Sep09,CUVAWetlnd195,Ostrya virginiana,1,3
20004,CUVAWetlnd2019Sep09,CUVAWetlnd195,Ostrya virginiana,2,2
20005,CUVAWetlnd2019Sep09,CUVAWetlnd195,Ostrya virginiana,3,2
20006,CUVAWetlnd2019Sep09,CUVAWetlnd195,Viburnum dentatum,1,2
20007,CUVAWetlnd2019Sep09,CUVAWetlnd195,Viburnum dentatum,2,2
20008,CUVAWetlnd2019Sep09,CUVAWetlnd195,Ligustrum vulgare,1,3
20009,CUVAWetlnd2019Sep09,CUVAWetlnd195,Ligustrum vulgare,3,2
20010,CUVAWetlnd2019Sep09,CUVAWetlnd195,Hamamelis virginiana,1,3
20011,CUVAWetlnd2019Sep09,CUVAWetlnd195,Equisetum laevigatum,1,3
20012,CUVAWetlnd2019Sep09,CUVAWetlnd195,Quercus rubra,1,1
20013,CUVAWetlnd2019Sep09,CUVAWetlnd195,Quercus rubra,2,1
20014,CUVAWetlnd2019Sep09,CUVAWetlnd195,Quercus rubra,3,4
20015,CUVAWetlnd2019Sep09,CUVAWetlnd195,Quercus rubra,4,2
20016,CUVAWetlnd2019Sep09,CUVAWetlnd195,Hackelia virginiana,1,1
20017,CUVAWetlnd2019Sep09,CUVAWetlnd195,Hackelia virginiana,2,1
20018,CUVAWetlnd2019Sep09,CUVAWetlnd195,Amphicarpaea bracteata,1,2
20019,CUVAWetlnd2019Sep09,CUVAWetlnd195,Amphicarpaea bracteata,4,6
20020,CUVAWetlnd2019Sep09,CUVAWetlnd195,Carex sp.,1,2
20021,CUVAWetlnd2019Sep09,CUVAWetlnd195,Carex sp.,3,2
20022,CUVAWetlnd2019Sep09,CUVAWetlnd195,Fagus grandifolia,2,2
20023,CUVAWetlnd2019Sep09,CUVAWetlnd195,Polygonum virginianum,2,3
20024,CUVAWetlnd2019Sep09,CUVAWetlnd195,Polygonum virginianum,3,3
20025,CUVAWetlnd2019Sep09,CUVAWetlnd195,Polygonum virginianum,4,2
20026,CUVAWetlnd2019Sep09,CUVAWetlnd195,Torilis japonica,2,2
20027,CUVAWetlnd2019Sep09,CUVAWetlnd195,Ajuga reptans,2,2
20028,CUVAWetlnd2019Sep09,CUVAWetlnd195,Carex lurida,2,2
20029,CUVAWetlnd2019Sep09,CUVAWetlnd195,Carex lurida,3,2
20030,CUVAWetlnd2019Sep09,CUVAWetlnd195,Scirpus polyphyllus,2,5
20031,CUVAWetlnd2019Sep09,CUVAWetlnd195,Scirpus polyphyllus,3,4
20032,CUVAWetlnd2019Sep09,CUVAWetlnd195,Scirpus polyphyllus,4,5
20033,CUVAWetlnd2019Sep09,CUVAWetlnd195,Carex radiata,2,2
20034,CUVAWetlnd2019Sep09,CUVAWetlnd195,Carex radiata,3,2
20035,CUVAWetlnd2019Sep09,CUVAWetlnd195,Carex radiata,4,2
20036,CUVAWetlnd2019Sep09,CUVAWetlnd195,Circaea lutetiana,3,3
20037,CUVAWetlnd2019Sep09,CUVAWetlnd195,Circaea lutetiana,4,2
20038,CUVAWetlnd2019Sep09,CUVAWetlnd195,Sanicula canadensis,3,1
20039,CUVAWetlnd2019Sep09,CUVAWetlnd195,Geranium maculatum,3,2
20040,CUVAWetlnd2019Sep09,CUVAWetlnd195,Cornus drummondii,3,1
20041,CUVAWetlnd2019Sep09,CUVAWetlnd195,Cornus drummondii,4,2
20042,CUVAWetlnd2019Sep09,CUVAWetlnd195,Agrimonia parviflora,3,2
20043,CUVAWetlnd2019Sep09,CUVAWetlnd195,Veronica sp.,3,2
20044,CUVAWetlnd2019Sep09,CUVAWetlnd195,Symphyotrichum lanceolatum,3,2
20045,CUVAWetlnd2019Sep09,CUVAWetlnd195,Symphyotrichum lanceolatum,4,2
20046,CUVAWetlnd2019Sep09,CUVAWetlnd195,Sassafras albidum,3,2
20047,CUVAWetlnd2019Sep09,CUVAWetlnd195,Polystichum acrostichoides,3,2
20048,CUVAWetlnd2019Sep09,CUVAWetlnd195,Carpinus caroliniana,3,2
20049,CUVAWetlnd2019Sep09,CUVAWetlnd195,Lonicera maackii,3,2
20050,CUVAWetlnd2019Sep09,CUVAWetlnd195,Cryptotaenia canadensis,3,2
20051,CUVAWetlnd2019Sep09,CUVAWetlnd195,Carex sp. 2,3,2
20052,CUVAWetlnd2019Sep09,CUVAWetlnd195,Poa trivialis,4,2
20053,CUVAWetlnd2019Sep09,CUVAWetlnd195,Verbena urticifolia,4,2
20054,CUVAWetlnd2019Sep09,CUVAWetlnd195,Galium odoratum,4,4
20056,CUVAWetlnd2019Sep10,CUVAWetlnd210,Carex sp.,1,5
20057,CUVAWetlnd2019Sep10,CUVAWetlnd210,Carex sp.,2,4
20058,CUVAWetlnd2019Sep10,CUVAWetlnd210,Galium triflorum,1,3
20059,CUVAWetlnd2019Sep10,CUVAWetlnd210,Galium triflorum,2,3
20060,CUVAWetlnd2019Sep10,CUVAWetlnd210,Symphyotrichum lateriflorum,1,3
20061,CUVAWetlnd2019Sep10,CUVAWetlnd210,Symphyotrichum lateriflorum,2,4
20062,CUVAWetlnd2019Sep10,CUVAWetlnd210,Polygonum virginianum,1,5
20063,CUVAWetlnd2019Sep10,CUVAWetlnd210,Polygonum virginianum,2,5
20064,CUVAWetlnd2019Sep10,CUVAWetlnd210,Leersia virginica,1,6
20065,CUVAWetlnd2019Sep10,CUVAWetlnd210,Leersia virginica,2,5
20066,CUVAWetlnd2019Sep10,CUVAWetlnd210,Parthenocissus quinquefolia,1,2
20067,CUVAWetlnd2019Sep10,CUVAWetlnd210,Parthenocissus quinquefolia,2,3
20068,CUVAWetlnd2019Sep10,CUVAWetlnd210,Geum canadense,1,3
20069,CUVAWetlnd2019Sep10,CUVAWetlnd210,Geum canadense,2,3
20070,CUVAWetlnd2019Sep10,CUVAWetlnd210,Amphicarpaea bracteata,1,5
20071,CUVAWetlnd2019Sep10,CUVAWetlnd210,Amphicarpaea bracteata,2,6
20072,CUVAWetlnd2019Sep10,CUVAWetlnd210,Ranunculus hispidus,1,2
20073,CUVAWetlnd2019Sep10,CUVAWetlnd210,Ranunculus hispidus,2,2
20074,CUVAWetlnd2019Sep10,CUVAWetlnd210,Pilea pumila,1,3
20075,CUVAWetlnd2019Sep10,CUVAWetlnd210,Pilea pumila,2,4
20076,CUVAWetlnd2019Sep10,CUVAWetlnd210,Impatiens capensis,1,4
20077,CUVAWetlnd2019Sep10,CUVAWetlnd210,Impatiens capensis,2,4
20078,CUVAWetlnd2019Sep10,CUVAWetlnd210,Poa sp.,1,2
20079,CUVAWetlnd2019Sep10,CUVAWetlnd210,Poa sp.,2,2
20080,CUVAWetlnd2019Sep10,CUVAWetlnd210,Polygonum cespitosum,1,2
20081,CUVAWetlnd2019Sep10,CUVAWetlnd210,Polygonum cespitosum,2,2
20082,CUVAWetlnd2019Sep10,CUVAWetlnd210,Lysimachia nummularia,1,6
20083,CUVAWetlnd2019Sep10,CUVAWetlnd210,Carex prasina,1,2
20084,CUVAWetlnd2019Sep10,CUVAWetlnd210,Arisaema triphyllum subsp. triphyllum,1,2
20085,CUVAWetlnd2019Sep10,CUVAWetlnd210,Alliaria petiolata,1,2
20086,CUVAWetlnd2019Sep10,CUVAWetlnd210,Alliaria petiolata,2,2
20087,CUVAWetlnd2019Sep10,CUVAWetlnd210,Fraxinus pennsylvanica,1,3
20088,CUVAWetlnd2019Sep10,CUVAWetlnd210,Fraxinus pennsylvanica,2,3
20089,CUVAWetlnd2019Sep10,CUVAWetlnd210,Carya cordiformis,1,2
20090,CUVAWetlnd2019Sep10,CUVAWetlnd210,Polygonum punctatum,1,2
20091,CUVAWetlnd2019Sep10,CUVAWetlnd210,Cardamine sp.,1,4
20092,CUVAWetlnd2019Sep10,CUVAWetlnd210,Cardamine sp.,2,2
20093,CUVAWetlnd2019Sep10,CUVAWetlnd210,Acer nigrum,1,4
20094,CUVAWetlnd2019Sep10,CUVAWetlnd210,Geranium maculatum,1,2
20095,CUVAWetlnd2019Sep10,CUVAWetlnd210,Chelone glabra,1,2
20096,CUVAWetlnd2019Sep10,CUVAWetlnd210,Chelone glabra,2,2
20098,CUVAWetlnd2019Sep10,CUVAWetlnd210,Myosotis scorpioides,1,5
20099,CUVAWetlnd2019Sep10,CUVAWetlnd210,Myosotis scorpioides,2,5
20100,CUVAWetlnd2019Sep10,CUVAWetlnd210,Rosa multiflora,1,4
20101,CUVAWetlnd2019Sep10,CUVAWetlnd210,Rosa multiflora,2,2
20102,CUVAWetlnd2019Sep10,CUVAWetlnd210,Circaea lutetiana,1,2
20103,CUVAWetlnd2019Sep10,CUVAWetlnd210,Arisaema dracontium,1,2
20104,CUVAWetlnd2019Sep10,CUVAWetlnd210,Elymus hystrix,1,2
20105,CUVAWetlnd2019Sep10,CUVAWetlnd210,Carex hirtifolia,1,2
20106,CUVAWetlnd2019Sep10,CUVAWetlnd210,Carex hirtifolia,2,3
20107,CUVAWetlnd2019Sep10,CUVAWetlnd210,Crataegus pruinosa,1,5
20108,CUVAWetlnd2019Sep10,CUVAWetlnd210,Lonicera maackii,1,2
20109,CUVAWetlnd2019Sep10,CUVAWetlnd210,Rubus sp.,1,2
20110,CUVAWetlnd2019Sep10,CUVAWetlnd210,Tilia americana,1,2
20111,CUVAWetlnd2019Sep10,CUVAWetlnd210,Liriodendron tulipifera,1,2
20112,CUVAWetlnd2019Sep10,CUVAWetlnd210,Liriodendron tulipifera,2,2
20113,CUVAWetlnd2019Sep10,CUVAWetlnd210,Euonymus fortunei,1,2
20114,CUVAWetlnd2019Sep10,CUVAWetlnd210,Toxicodendron radicans,1,3
20115,CUVAWetlnd2019Sep10,CUVAWetlnd210,Toxicodendron radicans,2,2
20116,CUVAWetlnd2019Sep10,CUVAWetlnd210,Hackelia virginiana,1,2
20117,CUVAWetlnd2019Sep10,CUVAWetlnd210,Hackelia virginiana,2,2
20118,CUVAWetlnd2019Sep10,CUVAWetlnd210,Duchesnea indica,1,2
20119,CUVAWetlnd2019Sep10,CUVAWetlnd210,Duchesnea indica,2,2
20120,CUVAWetlnd2019Sep10,CUVAWetlnd210,Viola sp.,1,1
20121,CUVAWetlnd2019Sep10,CUVAWetlnd210,Viola sp.,2,2
20122,CUVAWetlnd2019Sep10,CUVAWetlnd210,Onoclea sensibilis,1,3
20123,CUVAWetlnd2019Sep10,CUVAWetlnd210,Onoclea sensibilis,2,4
20124,CUVAWetlnd2019Sep10,CUVAWetlnd210,Moss sp.,1,4
20125,CUVAWetlnd2019Sep10,CUVAWetlnd210,Moss sp.,2,3
20126,CUVAWetlnd2019Sep10,CUVAWetlnd210,Verbesina alternifolia,1,2
20127,CUVAWetlnd2019Sep10,CUVAWetlnd210,Verbesina alternifolia,2,4
20128,CUVAWetlnd2019Sep10,CUVAWetlnd210,Poa trivialis,1,2
20129,CUVAWetlnd2019Sep10,CUVAWetlnd210,Dryopteris carthusiana,1,2
20130,CUVAWetlnd2019Sep10,CUVAWetlnd210,Dryopteris carthusiana,2,2
20131,CUVAWetlnd2019Sep10,CUVAWetlnd210,Phalaris arundinacea,1,4
20132,CUVAWetlnd2019Sep10,CUVAWetlnd210,Phalaris arundinacea,2,6
20133,CUVAWetlnd2019Sep10,CUVAWetlnd210,Polygonum arifolium,1,2
20134,CUVAWetlnd2019Sep10,CUVAWetlnd210,Polygonum arifolium,2,3
20135,CUVAWetlnd2019Sep10,CUVAWetlnd210,Mimulus alatus,1,2
20136,CUVAWetlnd2019Sep10,CUVAWetlnd210,Cryptotaenia canadensis,1,6
20137,CUVAWetlnd2019Sep10,CUVAWetlnd210,Scutellaria lateriflora,1,2
20138,CUVAWetlnd2019Sep10,CUVAWetlnd210,Scutellaria lateriflora,2,3
20139,CUVAWetlnd2019Sep10,CUVAWetlnd210,Polygonum sagittatum,1,2
20140,CUVAWetlnd2019Sep10,CUVAWetlnd210,Polygonum sagittatum,2,3
20141,CUVAWetlnd2019Sep10,CUVAWetlnd210,Dicot sp.,1,3
20142,CUVAWetlnd2019Sep10,CUVAWetlnd210,Dicot sp.,2,5
20143,CUVAWetlnd2019Sep10,CUVAWetlnd210,Torilis sp.,1,1
20144,CUVAWetlnd2019Sep10,CUVAWetlnd210,Torilis sp.,2,2
20145,CUVAWetlnd2019Sep10,CUVAWetlnd210,Lindera benzoin,1,3
20146,CUVAWetlnd2019Sep10,CUVAWetlnd210,Lindera benzoin,2,4
20147,CUVAWetlnd2019Sep10,CUVAWetlnd210,Ranunculus recurvatus,1,2
20148,CUVAWetlnd2019Sep10,CUVAWetlnd210,Carex gracillima,1,2
20149,CUVAWetlnd2019Sep10,CUVAWetlnd210,Carex gracillima,2,3
20150,CUVAWetlnd2019Sep10,CUVAWetlnd210,Carex sp. 2,1,2
20151,CUVAWetlnd2019Sep10,CUVAWetlnd210,Carpinus caroliniana,1,6
20152,CUVAWetlnd2019Sep10,CUVAWetlnd210,Vitis aestivalis,2,4
20153,CUVAWetlnd2019Sep10,CUVAWetlnd210,Cinna arundinacea,2,2
20154,CUVAWetlnd2019Sep10,CUVAWetlnd210,Solidago sp.,2,2
20155,CUVAWetlnd2019Sep10,CUVAWetlnd210,Elymus virginicus,2,2
20156,CUVAWetlnd2019Sep10,CUVAWetlnd210,Dichanthelium clandestinum,2,2
20157,CUVAWetlnd2019Sep10,CUVAWetlnd210,Glyceria striata,2,4
20158,CUVAWetlnd2019Sep10,CUVAWetlnd210,Eupatorium rugosum,2,5
20159,CUVAWetlnd2019Sep10,CUVAWetlnd210,Vitis riparia,2,2
20160,CUVAWetlnd2019Sep10,CUVAWetlnd210,Symphyotrichum lanceolatum,2,2
20161,CUVAWetlnd2019Sep10,CUVAWetlnd210,Tussilago farfara,2,2
20162,CUVAWetlnd2019Sep10,CUVAWetlnd210,Oxalis stricta,2,1
20163,CUVAWetlnd2019Sep10,CUVAWetlnd210,Festuca pratensis,2,3
20164,CUVAWetlnd2019Sep10,CUVAWetlnd210,Ajuga reptans,2,4
20165,CUVAWetlnd2019Sep10,CUVAWetlnd210,Rubus occidentalis,2,3
20166,CUVAWetlnd2019Sep10,CUVAWetlnd210,Rhamnus frangula,2,1
20167,CUVAWetlnd2019Sep10,CUVAWetlnd210,Lysimachia ciliata,2,2
20168,CUVAWetlnd2019Sep10,CUVAWetlnd210,Epilobium coloratum,2,2
20169,CUVAWetlnd2019Sep10,CUVAWetlnd210,Solidago flexicaulis,2,2
20170,CUVAWetlnd2019Sep10,CUVAWetlnd210,Urtica dioica var. dioica,1,2
20171,CUVAWetlnd2019Sep10,CUVAWetlnd210,Boehmeria cylindrica,1,2
20172,CUVAWetlnd2019Sep10,CUVAWetlnd210,Prunella vulgaris,1,2
20173,CUVAWetlnd2019Sep10,CUVAWetlnd210,Vinca minor,1,2
20174,CUVAWetlnd2019Sep10,CUVAWetlnd210,Polystichum acrostichoides,1,2
20175,CUVAWetlnd2019Sep10,CUVAWetlnd210,Ligustrum vulgare,1,2
20176,CUVAWetlnd2019Sep10,CUVAWetlnd210,Carya ovata,1,2
20177,CUVAWetlnd2019Sep10,CUVAWetlnd210,Carex bromoides,2,2
20178,CUVAWetlnd2019Sep10,CUVAWetlnd210,Fagus grandifolia,2,2
20179,CUVAWetlnd2019Sep10,CUVAWetlnd210,Acer saccharum,1,2
20180,CUVAWetlnd2019Sep10,CUVAWetlnd210,Acer saccharum,2,2
20182,CUVAWetlnd2019Sep11,CUVAWetlnd212,Lysimachia nummularia,1,8
20183,CUVAWetlnd2019Sep11,CUVAWetlnd212,Lysimachia nummularia,2,6
20184,CUVAWetlnd2019Sep11,CUVAWetlnd212,Lysimachia nummularia,3,4
20185,CUVAWetlnd2019Sep11,CUVAWetlnd212,Lysimachia nummularia,4,7
20186,CUVAWetlnd2019Sep11,CUVAWetlnd212,Pilea pumila,1,4
20187,CUVAWetlnd2019Sep11,CUVAWetlnd212,Pilea pumila,2,3
20188,CUVAWetlnd2019Sep11,CUVAWetlnd212,Pilea pumila,4,3
20189,CUVAWetlnd2019Sep11,CUVAWetlnd212,Geum canadense,1,3
20190,CUVAWetlnd2019Sep11,CUVAWetlnd212,Geum canadense,2,3
20191,CUVAWetlnd2019Sep11,CUVAWetlnd212,Geum canadense,3,3
20192,CUVAWetlnd2019Sep11,CUVAWetlnd212,Geum canadense,4,2
20193,CUVAWetlnd2019Sep11,CUVAWetlnd212,Rosa multiflora,1,6
20194,CUVAWetlnd2019Sep11,CUVAWetlnd212,Rosa multiflora,2,6
20195,CUVAWetlnd2019Sep11,CUVAWetlnd212,Rosa multiflora,3,6
20196,CUVAWetlnd2019Sep11,CUVAWetlnd212,Rosa multiflora,4,6
20197,CUVAWetlnd2019Sep11,CUVAWetlnd212,Toxicodendron radicans,1,4
20198,CUVAWetlnd2019Sep11,CUVAWetlnd212,Toxicodendron radicans,2,5
20199,CUVAWetlnd2019Sep11,CUVAWetlnd212,Toxicodendron radicans,3,4
20200,CUVAWetlnd2019Sep11,CUVAWetlnd212,Toxicodendron radicans,4,4
20201,CUVAWetlnd2019Sep11,CUVAWetlnd212,Lonicera morrowii,1,6
20202,CUVAWetlnd2019Sep11,CUVAWetlnd212,Lonicera morrowii,2,2
20203,CUVAWetlnd2019Sep11,CUVAWetlnd212,Glyceria striata,1,6
20204,CUVAWetlnd2019Sep11,CUVAWetlnd212,Glyceria striata,2,8
20205,CUVAWetlnd2019Sep11,CUVAWetlnd212,Glyceria striata,3,5
20206,CUVAWetlnd2019Sep11,CUVAWetlnd212,Glyceria striata,4,6
20207,CUVAWetlnd2019Sep11,CUVAWetlnd212,Polygonum punctatum,1,5
20208,CUVAWetlnd2019Sep11,CUVAWetlnd212,Polygonum punctatum,2,5
20209,CUVAWetlnd2019Sep11,CUVAWetlnd212,Polygonum punctatum,3,5
20210,CUVAWetlnd2019Sep11,CUVAWetlnd212,Polygonum punctatum,4,6
20211,CUVAWetlnd2019Sep11,CUVAWetlnd212,Acorus calamus,1,7
20212,CUVAWetlnd2019Sep11,CUVAWetlnd212,Acorus calamus,2,5
20213,CUVAWetlnd2019Sep11,CUVAWetlnd212,Acorus calamus,3,2
20214,CUVAWetlnd2019Sep11,CUVAWetlnd212,Acorus calamus,4,7
20215,CUVAWetlnd2019Sep11,CUVAWetlnd212,Parthenocissus quinquefolia,1,4
20216,CUVAWetlnd2019Sep11,CUVAWetlnd212,Parthenocissus quinquefolia,3,5
20217,CUVAWetlnd2019Sep11,CUVAWetlnd212,Parthenocissus quinquefolia,4,5
20218,CUVAWetlnd2019Sep11,CUVAWetlnd212,Agrimonia parviflora,1,5
20219,CUVAWetlnd2019Sep11,CUVAWetlnd212,Agrimonia parviflora,3,2
20220,CUVAWetlnd2019Sep11,CUVAWetlnd212,Agrimonia parviflora,4,5
20221,CUVAWetlnd2019Sep11,CUVAWetlnd212,Ulmus americana,1,2
20222,CUVAWetlnd2019Sep11,CUVAWetlnd212,Ulmus americana,2,2
20223,CUVAWetlnd2019Sep11,CUVAWetlnd212,Ulmus americana,3,3
20224,CUVAWetlnd2019Sep11,CUVAWetlnd212,Ulmus americana,4,2
20225,CUVAWetlnd2019Sep11,CUVAWetlnd212,Potentilla simplex,1,2
20226,CUVAWetlnd2019Sep11,CUVAWetlnd212,Crataegus punctata,1,3
20227,CUVAWetlnd2019Sep11,CUVAWetlnd212,Crataegus punctata,4,2
20228,CUVAWetlnd2019Sep11,CUVAWetlnd212,Juncus effusus,1,2
20229,CUVAWetlnd2019Sep11,CUVAWetlnd212,Juncus effusus,3,3
20230,CUVAWetlnd2019Sep11,CUVAWetlnd212,Onoclea sensibilis,1,6
20231,CUVAWetlnd2019Sep11,CUVAWetlnd212,Onoclea sensibilis,2,6
20232,CUVAWetlnd2019Sep11,CUVAWetlnd212,Onoclea sensibilis,3,7
20233,CUVAWetlnd2019Sep11,CUVAWetlnd212,Onoclea sensibilis,4,6
20234,CUVAWetlnd2019Sep11,CUVAWetlnd212,Polygonum virginianum,1,4
20235,CUVAWetlnd2019Sep11,CUVAWetlnd212,Polygonum virginianum,2,2
20236,CUVAWetlnd2019Sep11,CUVAWetlnd212,Polygonum virginianum,3,5
20237,CUVAWetlnd2019Sep11,CUVAWetlnd212,Polygonum virginianum,4,3
20238,CUVAWetlnd2019Sep11,CUVAWetlnd212,Fraxinus pennsylvanica,1,3
20239,CUVAWetlnd2019Sep11,CUVAWetlnd212,Fraxinus pennsylvanica,2,4
20240,CUVAWetlnd2019Sep11,CUVAWetlnd212,Fraxinus pennsylvanica,3,5
20241,CUVAWetlnd2019Sep11,CUVAWetlnd212,Quercus rubra,1,2
20242,CUVAWetlnd2019Sep11,CUVAWetlnd212,Quercus rubra,3,2
20243,CUVAWetlnd2019Sep11,CUVAWetlnd212,Quercus rubra,4,2
20244,CUVAWetlnd2019Sep11,CUVAWetlnd212,Leersia oryzoides,1,6
20245,CUVAWetlnd2019Sep11,CUVAWetlnd212,Leersia oryzoides,2,2
20246,CUVAWetlnd2019Sep11,CUVAWetlnd212,Leersia oryzoides,4,4
20247,CUVAWetlnd2019Sep11,CUVAWetlnd212,Impatiens capensis,1,5
20248,CUVAWetlnd2019Sep11,CUVAWetlnd212,Impatiens capensis,2,4
20249,CUVAWetlnd2019Sep11,CUVAWetlnd212,Impatiens capensis,3,3
20250,CUVAWetlnd2019Sep11,CUVAWetlnd212,Impatiens capensis,4,6
20251,CUVAWetlnd2019Sep11,CUVAWetlnd212,Ligustrum vulgare,1,3
20252,CUVAWetlnd2019Sep11,CUVAWetlnd212,Ligustrum vulgare,2,2
20253,CUVAWetlnd2019Sep11,CUVAWetlnd212,Ligustrum vulgare,3,4
20254,CUVAWetlnd2019Sep11,CUVAWetlnd212,Symphyotrichum lateriflorum,1,2
20255,CUVAWetlnd2019Sep11,CUVAWetlnd212,Symphyotrichum lateriflorum,3,2
20256,CUVAWetlnd2019Sep11,CUVAWetlnd212,Prunella vulgaris,1,3
20257,CUVAWetlnd2019Sep11,CUVAWetlnd212,Prunella vulgaris,3,3
20258,CUVAWetlnd2019Sep11,CUVAWetlnd212,Rumex orbiculatus,1,2
20259,CUVAWetlnd2019Sep11,CUVAWetlnd212,Rumex orbiculatus,2,2
20260,CUVAWetlnd2019Sep11,CUVAWetlnd212,Rumex orbiculatus,3,2
20261,CUVAWetlnd2019Sep11,CUVAWetlnd212,Rumex orbiculatus,4,2
20262,CUVAWetlnd2019Sep11,CUVAWetlnd212,Quercus alba,1,2
20263,CUVAWetlnd2019Sep11,CUVAWetlnd212,Quercus alba,3,2
20264,CUVAWetlnd2019Sep11,CUVAWetlnd212,Equisetum arvense,1,2
20265,CUVAWetlnd2019Sep11,CUVAWetlnd212,Oxalis stricta,1,2
20266,CUVAWetlnd2019Sep11,CUVAWetlnd212,Oxalis stricta,3,2
20267,CUVAWetlnd2019Sep11,CUVAWetlnd212,Oxalis stricta,4,2
20268,CUVAWetlnd2019Sep11,CUVAWetlnd212,Cornus racemosa,1,3
20269,CUVAWetlnd2019Sep11,CUVAWetlnd212,Cornus racemosa,3,2
20270,CUVAWetlnd2019Sep11,CUVAWetlnd212,Cornus racemosa,4,2
